ID	Time	Loc	DS test	Capture name
Ind. 261	20	C6-2	0	Cap:t=20
Ind. 263	20	C4-1	0	Cap:t=20
Ind. 265	20	C6-2	0	Cap:t=20
Ind. 270	20	C6-0	0	Cap:t=20
Ind. 271	20	C6-0	0	Cap:t=20
Ind. 275	20	C6-0	1	Cap:t=20
Ind. 276	20	C6-10	0	Cap:t=20
Ind. 278	20	C5-8	0	Cap:t=20
Ind. 282	20	C6-8	0	Cap:t=20
Ind. 286	20	C5-8	0	Cap:t=20
Ind. 289	20	C6-9	0	Cap:t=20
Ind. 290	20	C4-6	0	Cap:t=20
Ind. 295	20	C5-7	0	Cap:t=20
Ind. 299	20	C5-6	0	Cap:t=20
Ind. 300	20	C3-7	0	Cap:t=20
Ind. 301	20	C7-5	0	Cap:t=20
Ind. 302	20	C6-5	0	Cap:t=20
Ind. 303	20	C2-4	0	Cap:t=20
Ind. 311	20	C5-3	0	Cap:t=20
Ind. 315	20	C5-2	0	Cap:t=20
Ind. 316	20	C3-3	1	Cap:t=20
Ind. 320	20	C6-2	0	Cap:t=20
Ind. 322	20	C5-0	0	Cap:t=20
Ind. 324	20	C6-2	0	Cap:t=20
Ind. 326	20	C5-0	0	Cap:t=20
Ind. 327	20	C6-0	0	Cap:t=20
Ind. 330	20	C5-0	0	Cap:t=20
Ind. 331	20	C5-10	0	Cap:t=20
Ind. 336	20	C2-8	0	Cap:t=20
Ind. 338	20	C6-10	0	Cap:t=20
Ind. 339	20	C2-9	0	Cap:t=20
Ind. 342	20	C5-6	0	Cap:t=20
Ind. 343	20	C3-8	0	Cap:t=20
Ind. 350	20	C6-6	0	Cap:t=20
Ind. 358	20	C6-6	0	Cap:t=20
Ind. 364	20	C4-3	0	Cap:t=20
Ind. 365	20	C3-3	0	Cap:t=20
Ind. 366	20	C5-3	0	Cap:t=20
Ind. 374	20	C2-2	0	Cap:t=20
Ind. 379	20	C3-3	0	Cap:t=20
Ind. 381	20	C4-1	0	Cap:t=20
Ind. 382	20	C4-0	0	Cap:t=20
Ind. 390	20	C3-9	0	Cap:t=20
Ind. 394	20	C2-9	0	Cap:t=20
Ind. 396	20	C5-8	0	Cap:t=20
Ind. 397	20	C2-9	0	Cap:t=20
Ind. 401	20	C2-7	0	Cap:t=20
Ind. 404	20	C3-7	0	Cap:t=20
Ind. 405	20	C3-8	0	Cap:t=20
Ind. 414	20	C4-6	0	Cap:t=20
Ind. 417	20	C5-6	0	Cap:t=20
Ind. 420	20	C4-4	0	Cap:t=20
Ind. 421	20	C2-2	0	Cap:t=20
Ind. 423	20	C3-2	0	Cap:t=20
Ind. 425	20	C3-2	0	Cap:t=20
Ind. 429	20	C3-3	0	Cap:t=20
Ind. 431	20	C3-2	0	Cap:t=20
Ind. 432	20	C4-1	0	Cap:t=20
Ind. 433	20	C3-3	0	Cap:t=20
Ind. 435	20	C3-1	0	Cap:t=20
Ind. 440	20	C4-0	0	Cap:t=20
Ind. 441	20	C1-10	0	Cap:t=20
Ind. 443	20	C2-10	0	Cap:t=20
Ind. 444	20	C2-10	0	Cap:t=20
Ind. 450	20	C2-9	0	Cap:t=20
Ind. 453	20	C0-9	0	Cap:t=20
Ind. 455	20	C3-7	1	Cap:t=20
Ind. 456	20	C1-9	0	Cap:t=20
Ind. 457	20	C0-6	0	Cap:t=20
Ind. 458	20	C3-8	0	Cap:t=20
Ind. 461	20	C4-6	0	Cap:t=20
Ind. 463	20	C0-5	0	Cap:t=20
Ind. 467	20	C3-7	0	Cap:t=20
Ind. 469	20	C2-6	0	Cap:t=20
Ind. 470	20	C2-5	0	Cap:t=20
Ind. 472	20	C1-4	0	Cap:t=20
Ind. 473	20	C0-3	0	Cap:t=20
Ind. 474	20	C1-3	0	Cap:t=20
Ind. 475	20	C1-2	0	Cap:t=20
Ind. 478	20	C2-3	0	Cap:t=20
Ind. 479	20	C1-3	0	Cap:t=20
Ind. 482	20	C3-0	0	Cap:t=20
Ind. 483	20	C2-2	0	Cap:t=20
Ind. 490	20	C0-0	0	Cap:t=20
Ind. 491	20	C1-0	0	Cap:t=20
Ind. 494	20	C2-1	0	Cap:t=20
Ind. 496	20	C3-10	0	Cap:t=20
Ind. 497	20	C2-9	0	Cap:t=20
Ind. 499	20	C1-10	0	Cap:t=20
Ind. 500	20	C0-8	0	Cap:t=20
Ind. 502	20	C1-9	0	Cap:t=20
Ind. 505	20	C0-8	0	Cap:t=20
Ind. 509	20	C3-8	0	Cap:t=20
Ind. 512	20	C0-8	0	Cap:t=20
Ind. 514	20	C1-7	0	Cap:t=20
Ind. 516	20	C0-4	0	Cap:t=20
Ind. 517	20	C2-6	0	Cap:t=20
Ind. 519	20	C4-5	0	Cap:t=20
Ind. 524	20	C1-6	0	Cap:t=20
Ind. 527	20	C0-7	0	Cap:t=20
Ind. 531	20	C0-5	0	Cap:t=20
Ind. 533	20	C1-1	0	Cap:t=20
Ind. 537	20	C0-2	0	Cap:t=20
Ind. 539	20	C0-0	0	Cap:t=20
Ind. 541	20	C1-2	0	Cap:t=20
Ind. 542	20	C2-0	0	Cap:t=20
Ind. 544	20	C1-1	0	Cap:t=20
Ind. 547	20	C2-1	0	Cap:t=20
Ind. 548	20	C3-2	0	Cap:t=20
Ind. 552	20	C0-10	0	Cap:t=20
Ind. 553	20	C0-10	0	Cap:t=20
Ind. 554	20	C0-8	0	Cap:t=20
Ind. 556	20	C1-10	0	Cap:t=20
Ind. 557	20	C1-7	0	Cap:t=20
Ind. 558	20	C0-9	1	Cap:t=20
Ind. 562	20	C0-8	0	Cap:t=20
Ind. 564	20	C0-6	0	Cap:t=20
Ind. 565	20	C0-8	0	Cap:t=20
Ind. 567	20	C1-6	0	Cap:t=20
Ind. 568	20	C0-7	0	Cap:t=20
Ind. 573	20	C0-6	0	Cap:t=20
Ind. 574	20	C0-9	0	Cap:t=20
Ind. 576	20	C0-5	0	Cap:t=20
Ind. 580	20	C2-6	0	Cap:t=20
Ind. 585	20	C1-5	0	Cap:t=20
Ind. 596	20	C0-1	0	Cap:t=20
Ind. 598	20	C0-1	0	Cap:t=20
Ind. 600	20	C0-2	0	Cap:t=20
Ind. 601	20	C0-1	0	Cap:t=20
Ind. 603	20	C0-1	0	Cap:t=20
Ind. 604	20	C0-0	0	Cap:t=20
Ind. 605	20	C2-1	0	Cap:t=20
Ind. 1	30	C9-10	1	Cap:t=30
Ind. 2	30	C10-6	0	Cap:t=30
Ind. 8	30	C9-9	1	Cap:t=30
Ind. 10	30	C10-9	0	Cap:t=30
Ind. 11	30	C10-8	0	Cap:t=30
Ind. 12	30	C10-7	0	Cap:t=30
Ind. 15	30	C10-9	0	Cap:t=30
Ind. 17	30	C10-5	1	Cap:t=30
Ind. 18	30	C9-7	0	Cap:t=30
Ind. 21	30	C10-7	0	Cap:t=30
Ind. 22	30	C10-6	0	Cap:t=30
Ind. 23	30	C10-6	1	Cap:t=30
Ind. 25	30	C9-7	1	Cap:t=30
Ind. 26	30	C10-7	0	Cap:t=30
Ind. 29	30	C8-7	0	Cap:t=30
Ind. 31	30	C9-2	0	Cap:t=30
Ind. 33	30	C7-4	0	Cap:t=30
Ind. 37	30	C10-2	0	Cap:t=30
Ind. 38	30	C8-2	0	Cap:t=30
Ind. 43	30	C9-3	0	Cap:t=30
Ind. 45	30	C9-1	0	Cap:t=30
Ind. 48	30	C10-0	0	Cap:t=30
Ind. 50	30	C9-1	0	Cap:t=30
Ind. 51	30	C10-1	0	Cap:t=30
Ind. 52	30	C10-0	0	Cap:t=30
Ind. 55	30	C7-1	0	Cap:t=30
Ind. 57	30	C9-8	0	Cap:t=30
Ind. 58	30	C9-9	1	Cap:t=30
Ind. 60	30	C8-10	1	Cap:t=30
Ind. 62	30	C10-10	0	Cap:t=30
Ind. 64	30	C9-8	1	Cap:t=30
Ind. 66	30	C9-8	1	Cap:t=30
Ind. 67	30	C10-8	1	Cap:t=30
Ind. 68	30	C10-7	0	Cap:t=30
Ind. 69	30	C10-7	0	Cap:t=30
Ind. 71	30	C9-9	1	Cap:t=30
Ind. 73	30	C9-8	1	Cap:t=30
Ind. 75	30	C8-8	0	Cap:t=30
Ind. 77	30	C10-5	0	Cap:t=30
Ind. 79	30	C10-6	1	Cap:t=30
Ind. 80	30	C5-9	0	Cap:t=30
Ind. 84	30	C8-4	0	Cap:t=30
Ind. 85	30	C9-5	0	Cap:t=30
Ind. 86	30	C8-4	0	Cap:t=30
Ind. 90	30	C9-1	0	Cap:t=30
Ind. 93	30	C9-4	0	Cap:t=30
Ind. 96	30	C9-1	0	Cap:t=30
Ind. 102	30	C10-4	0	Cap:t=30
Ind. 104	30	C9-0	1	Cap:t=30
Ind. 105	30	C10-2	0	Cap:t=30
Ind. 107	30	C8-0	0	Cap:t=30
Ind. 111	30	C8-10	0	Cap:t=30
Ind. 114	30	C7-9	1	Cap:t=30
Ind. 115	30	C7-9	0	Cap:t=30
Ind. 118	30	C8-10	1	Cap:t=30
Ind. 119	30	C10-10	1	Cap:t=30
Ind. 120	30	C6-8	0	Cap:t=30
Ind. 122	30	C10-8	1	Cap:t=30
Ind. 123	30	C9-7	1	Cap:t=30
Ind. 124	30	C5-10	0	Cap:t=30
Ind. 126	30	C9-7	1	Cap:t=30
Ind. 129	30	C8-5	0	Cap:t=30
Ind. 130	30	C10-6	0	Cap:t=30
Ind. 134	30	C7-6	1	Cap:t=30
Ind. 136	30	C9-5	0	Cap:t=30
Ind. 139	30	C9-3	0	Cap:t=30
Ind. 140	30	C9-6	1	Cap:t=30
Ind. 144	30	C10-2	0	Cap:t=30
Ind. 145	30	C6-2	0	Cap:t=30
Ind. 147	30	C8-4	0	Cap:t=30
Ind. 148	30	C9-4	0	Cap:t=30
Ind. 152	30	C6-2	0	Cap:t=30
Ind. 154	30	C7-2	0	Cap:t=30
Ind. 156	30	C8-2	0	Cap:t=30
Ind. 161	30	C9-1	0	Cap:t=30
Ind. 163	30	C7-0	0	Cap:t=30
Ind. 164	30	C9-0	0	Cap:t=30
Ind. 167	30	C6-10	0	Cap:t=30
Ind. 169	30	C8-10	0	Cap:t=30
Ind. 171	30	C6-10	0	Cap:t=30
Ind. 176	30	C7-9	0	Cap:t=30
Ind. 178	30	C6-3	0	Cap:t=30
Ind. 179	30	C6-7	0	Cap:t=30
Ind. 180	30	C6-7	0	Cap:t=30
Ind. 183	30	C5-5	0	Cap:t=30
Ind. 184	30	C5-6	0	Cap:t=30
Ind. 186	30	C5-7	0	Cap:t=30
Ind. 190	30	C7-6	0	Cap:t=30
Ind. 191	30	C6-5	0	Cap:t=30
Ind. 192	30	C4-4	0	Cap:t=30
Ind. 193	30	C7-5	0	Cap:t=30
Ind. 196	30	C7-3	0	Cap:t=30
Ind. 200	30	C8-5	1	Cap:t=30
Ind. 203	30	C9-4	1	Cap:t=30
Ind. 213	30	C7-2	0	Cap:t=30
Ind. 217	30	C8-6	0	Cap:t=30
Ind. 218	30	C5-2	0	Cap:t=30
Ind. 221	30	C6-10	1	Cap:t=30
Ind. 222	30	C6-8	1	Cap:t=30
Ind. 232	30	C7-7	1	Cap:t=30
Ind. 234	30	C6-7	0	Cap:t=30
Ind. 238	30	C4-8	0	Cap:t=30
Ind. 240	30	C7-7	0	Cap:t=30
Ind. 244	30	C7-4	0	Cap:t=30
Ind. 246	30	C6-8	1	Cap:t=30
Ind. 247	30	C6-6	0	Cap:t=30
Ind. 248	30	C6-5	0	Cap:t=30
Ind. 253	30	C6-3	1	Cap:t=30
Ind. 255	30	C5-4	0	Cap:t=30
Ind. 256	30	C4-5	0	Cap:t=30
Ind. 258	30	C6-2	0	Cap:t=30
Ind. 260	30	C5-4	0	Cap:t=30
Ind. 265	30	C7-2	0	Cap:t=30
Ind. 267	30	C6-1	0	Cap:t=30
Ind. 276	30	C7-10	0	Cap:t=30
Ind. 278	30	C3-10	1	Cap:t=30
Ind. 281	30	C6-10	1	Cap:t=30
Ind. 282	30	C8-9	0	Cap:t=30
Ind. 288	30	C6-8	0	Cap:t=30
Ind. 295	30	C4-6	0	Cap:t=30
Ind. 296	30	C7-10	0	Cap:t=30
Ind. 298	30	C5-8	0	Cap:t=30
Ind. 302	30	C6-6	0	Cap:t=30
Ind. 305	30	C2-6	0	Cap:t=30
Ind. 310	30	C4-3	0	Cap:t=30
Ind. 311	30	C6-4	0	Cap:t=30
Ind. 312	30	C5-4	0	Cap:t=30
Ind. 314	30	C4-3	0	Cap:t=30
Ind. 315	30	C4-2	0	Cap:t=30
Ind. 319	30	C6-2	0	Cap:t=30
Ind. 320	30	C7-1	0	Cap:t=30
Ind. 326	30	C5-1	0	Cap:t=30
Ind. 327	30	C6-0	0	Cap:t=30
Ind. 328	30	C7-0	0	Cap:t=30
Ind. 329	30	C4-1	0	Cap:t=30
Ind. 332	30	C2-7	1	Cap:t=30
Ind. 336	30	C2-8	0	Cap:t=30
Ind. 337	30	C3-10	0	Cap:t=30
Ind. 340	30	C3-10	0	Cap:t=30
Ind. 341	30	C4-8	0	Cap:t=30
Ind. 342	30	C5-6	0	Cap:t=30
Ind. 346	30	C8-9	1	Cap:t=30
Ind. 349	30	C3-5	1	Cap:t=30
Ind. 353	30	C2-5	0	Cap:t=30
Ind. 355	30	C6-4	0	Cap:t=30
Ind. 357	30	C3-4	0	Cap:t=30
Ind. 358	30	C7-7	0	Cap:t=30
Ind. 359	30	C6-5	0	Cap:t=30
Ind. 360	30	C3-5	0	Cap:t=30
Ind. 362	30	C5-8	0	Cap:t=30
Ind. 365	30	C3-4	0	Cap:t=30
Ind. 369	30	C6-1	0	Cap:t=30
Ind. 371	30	C4-2	0	Cap:t=30
Ind. 372	30	C4-0	0	Cap:t=30
Ind. 373	30	C5-4	0	Cap:t=30
Ind. 378	30	C6-1	0	Cap:t=30
Ind. 379	30	C5-4	0	Cap:t=30
Ind. 381	30	C3-1	0	Cap:t=30
Ind. 387	30	C5-8	0	Cap:t=30
Ind. 388	30	C2-9	0	Cap:t=30
Ind. 389	30	C6-8	0	Cap:t=30
Ind. 395	30	C5-8	0	Cap:t=30
Ind. 398	30	C0-9	0	Cap:t=30
Ind. 399	30	C2-7	0	Cap:t=30
Ind. 401	30	C2-7	0	Cap:t=30
Ind. 402	30	C5-7	0	Cap:t=30
Ind. 406	30	C4-6	0	Cap:t=30
Ind. 411	30	C3-6	0	Cap:t=30
Ind. 412	30	C4-2	0	Cap:t=30
Ind. 413	30	C2-4	0	Cap:t=30
Ind. 415	30	C4-6	0	Cap:t=30
Ind. 416	30	C3-3	0	Cap:t=30
Ind. 422	30	C3-2	0	Cap:t=30
Ind. 426	30	C2-1	0	Cap:t=30
Ind. 428	30	C1-3	0	Cap:t=30
Ind. 433	30	C3-3	0	Cap:t=30
Ind. 437	30	C6-0	0	Cap:t=30
Ind. 439	30	C1-1	0	Cap:t=30
Ind. 440	30	C4-0	0	Cap:t=30
Ind. 441	30	C1-10	0	Cap:t=30
Ind. 445	30	C2-9	0	Cap:t=30
Ind. 450	30	C2-9	0	Cap:t=30
Ind. 451	30	C3-6	0	Cap:t=30
Ind. 453	30	C2-8	1	Cap:t=30
Ind. 456	30	C1-9	0	Cap:t=30
Ind. 462	30	C3-6	0	Cap:t=30
Ind. 467	30	C3-7	0	Cap:t=30
Ind. 471	30	C1-4	0	Cap:t=30
Ind. 473	30	C0-3	0	Cap:t=30
Ind. 477	30	C2-3	0	Cap:t=30
Ind. 481	30	C2-0	0	Cap:t=30
Ind. 482	30	C4-0	0	Cap:t=30
Ind. 487	30	C2-0	0	Cap:t=30
Ind. 490	30	C0-2	0	Cap:t=30
Ind. 492	30	C2-0	0	Cap:t=30
Ind. 495	30	C2-0	0	Cap:t=30
Ind. 506	30	C3-8	0	Cap:t=30
Ind. 509	30	C3-8	0	Cap:t=30
Ind. 512	30	C1-8	0	Cap:t=30
Ind. 513	30	C2-9	0	Cap:t=30
Ind. 523	30	C1-5	1	Cap:t=30
Ind. 524	30	C2-7	0	Cap:t=30
Ind. 526	30	C0-6	0	Cap:t=30
Ind. 527	30	C0-7	0	Cap:t=30
Ind. 529	30	C1-5	0	Cap:t=30
Ind. 536	30	C2-2	0	Cap:t=30
Ind. 537	30	C1-0	0	Cap:t=30
Ind. 538	30	C1-4	0	Cap:t=30
Ind. 543	30	C2-1	0	Cap:t=30
Ind. 544	30	C0-1	1	Cap:t=30
Ind. 546	30	C2-0	0	Cap:t=30
Ind. 547	30	C1-0	0	Cap:t=30
Ind. 548	30	C2-1	0	Cap:t=30
Ind. 549	30	C3-2	0	Cap:t=30
Ind. 553	30	C0-10	0	Cap:t=30
Ind. 555	30	C1-8	0	Cap:t=30
Ind. 556	30	C2-9	0	Cap:t=30
Ind. 557	30	C0-9	0	Cap:t=30
Ind. 559	30	C1-10	0	Cap:t=30
Ind. 560	30	C2-10	0	Cap:t=30
Ind. 562	30	C2-8	0	Cap:t=30
Ind. 565	30	C1-9	0	Cap:t=30
Ind. 566	30	C0-7	0	Cap:t=30
Ind. 575	30	C1-5	0	Cap:t=30
Ind. 577	30	C1-2	0	Cap:t=30
Ind. 579	30	C0-4	0	Cap:t=30
Ind. 580	30	C2-7	1	Cap:t=30
Ind. 582	30	C0-3	0	Cap:t=30
Ind. 584	30	C0-5	0	Cap:t=30
Ind. 587	30	C0-2	0	Cap:t=30
Ind. 590	30	C1-6	0	Cap:t=30
Ind. 592	30	C1-3	0	Cap:t=30
Ind. 596	30	C0-1	0	Cap:t=30
Ind. 598	30	C0-1	0	Cap:t=30
Ind. 601	30	C1-0	0	Cap:t=30
Ind. 603	30	C0-1	0	Cap:t=30
Ind. 605	30	C2-1	0	Cap:t=30
Ind. 3	40	C10-10	0	Cap:t=40
Ind. 4	40	C9-8	1	Cap:t=40
Ind. 5	40	C8-10	0	Cap:t=40
Ind. 8	40	C10-10	1	Cap:t=40
Ind. 10	40	C10-9	1	Cap:t=40
Ind. 16	40	C9-6	0	Cap:t=40
Ind. 18	40	C7-5	0	Cap:t=40
Ind. 23	40	C10-6	1	Cap:t=40
Ind. 24	40	C10-7	1	Cap:t=40
Ind. 27	40	C10-5	1	Cap:t=40
Ind. 32	40	C10-5	0	Cap:t=40
Ind. 34	40	C8-4	0	Cap:t=40
Ind. 36	40	C9-4	1	Cap:t=40
Ind. 38	40	C8-2	0	Cap:t=40
Ind. 44	40	C10-4	0	Cap:t=40
Ind. 45	40	C8-0	0	Cap:t=40
Ind. 49	40	C10-0	0	Cap:t=40
Ind. 51	40	C10-1	0	Cap:t=40
Ind. 54	40	C10-1	0	Cap:t=40
Ind. 55	40	C7-2	0	Cap:t=40
Ind. 56	40	C8-7	1	Cap:t=40
Ind. 61	40	C10-9	1	Cap:t=40
Ind. 62	40	C9-10	0	Cap:t=40
Ind. 70	40	C10-7	0	Cap:t=40
Ind. 72	40	C9-6	1	Cap:t=40
Ind. 74	40	C10-8	0	Cap:t=40
Ind. 75	40	C8-8	1	Cap:t=40
Ind. 76	40	C8-5	0	Cap:t=40
Ind. 77	40	C10-5	1	Cap:t=40
Ind. 79	40	C10-6	1	Cap:t=40
Ind. 81	40	C10-8	0	Cap:t=40
Ind. 83	40	C8-4	1	Cap:t=40
Ind. 84	40	C7-4	0	Cap:t=40
Ind. 86	40	C8-4	1	Cap:t=40
Ind. 91	40	C8-3	0	Cap:t=40
Ind. 93	40	C6-7	1	Cap:t=40
Ind. 98	40	C10-3	1	Cap:t=40
Ind. 101	40	C9-0	0	Cap:t=40
Ind. 104	40	C8-2	0	Cap:t=40
Ind. 106	40	C9-2	0	Cap:t=40
Ind. 107	40	C8-0	0	Cap:t=40
Ind. 109	40	C10-0	0	Cap:t=40
Ind. 112	40	C7-10	1	Cap:t=40
Ind. 116	40	C9-8	0	Cap:t=40
Ind. 123	40	C9-6	1	Cap:t=40
Ind. 128	40	C10-6	0	Cap:t=40
Ind. 130	40	C10-6	1	Cap:t=40
Ind. 132	40	C7-1	0	Cap:t=40
Ind. 134	40	C9-6	1	Cap:t=40
Ind. 138	40	C6-3	1	Cap:t=40
Ind. 139	40	C10-3	1	Cap:t=40
Ind. 146	40	C9-3	0	Cap:t=40
Ind. 149	40	C6-2	0	Cap:t=40
Ind. 150	40	C10-3	0	Cap:t=40
Ind. 154	40	C7-2	0	Cap:t=40
Ind. 156	40	C7-2	0	Cap:t=40
Ind. 157	40	C7-4	0	Cap:t=40
Ind. 162	40	C9-0	0	Cap:t=40
Ind. 163	40	C8-1	0	Cap:t=40
Ind. 164	40	C9-0	0	Cap:t=40
Ind. 165	40	C7-0	1	Cap:t=40
Ind. 166	40	C7-9	1	Cap:t=40
Ind. 167	40	C6-10	1	Cap:t=40
Ind. 169	40	C8-10	1	Cap:t=40
Ind. 174	40	C9-8	0	Cap:t=40
Ind. 176	40	C6-8	0	Cap:t=40
Ind. 179	40	C6-7	0	Cap:t=40
Ind. 188	40	C7-3	0	Cap:t=40
Ind. 189	40	C7-7	1	Cap:t=40
Ind. 190	40	C8-5	1	Cap:t=40
Ind. 192	40	C4-2	1	Cap:t=40
Ind. 197	40	C6-4	1	Cap:t=40
Ind. 200	40	C8-6	0	Cap:t=40
Ind. 201	40	C6-5	0	Cap:t=40
Ind. 202	40	C10-3	0	Cap:t=40
Ind. 205	40	C6-5	1	Cap:t=40
Ind. 207	40	C5-0	0	Cap:t=40
Ind. 212	40	C7-0	0	Cap:t=40
Ind. 215	40	C7-2	0	Cap:t=40
Ind. 220	40	C7-1	0	Cap:t=40
Ind. 223	40	C4-10	1	Cap:t=40
Ind. 226	40	C5-10	0	Cap:t=40
Ind. 228	40	C5-8	1	Cap:t=40
Ind. 229	40	C9-9	1	Cap:t=40
Ind. 231	40	C6-9	1	Cap:t=40
Ind. 233	40	C4-8	1	Cap:t=40
Ind. 234	40	C5-8	0	Cap:t=40
Ind. 235	40	C5-8	1	Cap:t=40
Ind. 238	40	C3-7	1	Cap:t=40
Ind. 241	40	C7-5	0	Cap:t=40
Ind. 242	40	C8-5	0	Cap:t=40
Ind. 246	40	C6-9	1	Cap:t=40
Ind. 248	40	C6-5	1	Cap:t=40
Ind. 250	40	C5-5	0	Cap:t=40
Ind. 253	40	C7-4	0	Cap:t=40
Ind. 255	40	C5-4	1	Cap:t=40
Ind. 256	40	C5-6	1	Cap:t=40
Ind. 265	40	C8-2	0	Cap:t=40
Ind. 268	40	C5-1	0	Cap:t=40
Ind. 271	40	C6-0	0	Cap:t=40
Ind. 272	40	C7-0	0	Cap:t=40
Ind. 278	40	C3-10	0	Cap:t=40
Ind. 279	40	C4-8	1	Cap:t=40
Ind. 280	40	C3-9	0	Cap:t=40
Ind. 281	40	C7-9	0	Cap:t=40
Ind. 283	40	C6-9	0	Cap:t=40
Ind. 286	40	C6-8	1	Cap:t=40
Ind. 294	40	C5-6	0	Cap:t=40
Ind. 297	40	C8-5	0	Cap:t=40
Ind. 299	40	C4-6	0	Cap:t=40
Ind. 302	40	C6-5	0	Cap:t=40
Ind. 303	40	C2-5	0	Cap:t=40
Ind. 309	40	C5-3	0	Cap:t=40
Ind. 315	40	C4-2	0	Cap:t=40
Ind. 316	40	C2-4	1	Cap:t=40
Ind. 317	40	C4-2	0	Cap:t=40
Ind. 320	40	C9-1	0	Cap:t=40
Ind. 321	40	C7-2	0	Cap:t=40
Ind. 322	40	C6-0	0	Cap:t=40
Ind. 324	40	C5-2	0	Cap:t=40
Ind. 326	40	C6-2	0	Cap:t=40
Ind. 327	40	C6-0	0	Cap:t=40
Ind. 328	40	C7-0	0	Cap:t=40
Ind. 330	40	C4-1	0	Cap:t=40
Ind. 335	40	C5-7	1	Cap:t=40
Ind. 339	40	C2-10	0	Cap:t=40
Ind. 340	40	C4-9	0	Cap:t=40
Ind. 345	40	C0-9	0	Cap:t=40
Ind. 349	40	C3-4	0	Cap:t=40
Ind. 352	40	C5-5	1	Cap:t=40
Ind. 357	40	C6-5	0	Cap:t=40
Ind. 358	40	C6-9	0	Cap:t=40
Ind. 359	40	C6-5	1	Cap:t=40
Ind. 362	40	C4-8	0	Cap:t=40
Ind. 365	40	C3-4	0	Cap:t=40
Ind. 370	40	C7-1	0	Cap:t=40
Ind. 372	40	C4-2	0	Cap:t=40
Ind. 373	40	C4-5	0	Cap:t=40
Ind. 378	40	C6-1	0	Cap:t=40
Ind. 380	40	C3-4	0	Cap:t=40
Ind. 389	40	C4-8	0	Cap:t=40
Ind. 398	40	C0-9	0	Cap:t=40
Ind. 399	40	C3-5	0	Cap:t=40
Ind. 402	40	C4-7	0	Cap:t=40
Ind. 404	40	C3-6	1	Cap:t=40
Ind. 406	40	C4-6	0	Cap:t=40
Ind. 410	40	C2-5	0	Cap:t=40
Ind. 411	40	C3-6	0	Cap:t=40
Ind. 417	40	C5-5	0	Cap:t=40
Ind. 420	40	C6-5	0	Cap:t=40
Ind. 422	40	C4-3	0	Cap:t=40
Ind. 428	40	C2-2	0	Cap:t=40
Ind. 429	40	C3-3	0	Cap:t=40
Ind. 430	40	C2-0	0	Cap:t=40
Ind. 433	40	C3-1	0	Cap:t=40
Ind. 434	40	C2-1	0	Cap:t=40
Ind. 436	40	C2-0	0	Cap:t=40
Ind. 441	40	C2-10	0	Cap:t=40
Ind. 444	40	C2-10	0	Cap:t=40
Ind. 445	40	C2-9	0	Cap:t=40
Ind. 446	40	C0-10	0	Cap:t=40
Ind. 448	40	C1-10	0	Cap:t=40
Ind. 449	40	C3-10	0	Cap:t=40
Ind. 452	40	C2-8	0	Cap:t=40
Ind. 454	40	C2-9	0	Cap:t=40
Ind. 455	40	C1-7	0	Cap:t=40
Ind. 457	40	C1-6	0	Cap:t=40
Ind. 458	40	C3-8	0	Cap:t=40
Ind. 461	40	C3-6	0	Cap:t=40
Ind. 470	40	C1-5	0	Cap:t=40
Ind. 472	40	C0-1	0	Cap:t=40
Ind. 473	40	C1-3	0	Cap:t=40
Ind. 475	40	C0-3	0	Cap:t=40
Ind. 479	40	C2-3	0	Cap:t=40
Ind. 482	40	C3-0	0	Cap:t=40
Ind. 483	40	C2-0	0	Cap:t=40
Ind. 484	40	C4-1	0	Cap:t=40
Ind. 488	40	C1-6	0	Cap:t=40
Ind. 489	40	C1-0	0	Cap:t=40
Ind. 490	40	C0-2	1	Cap:t=40
Ind. 494	40	C2-0	0	Cap:t=40
Ind. 495	40	C4-1	0	Cap:t=40
Ind. 497	40	C3-10	1	Cap:t=40
Ind. 498	40	C2-9	0	Cap:t=40
Ind. 501	40	C0-9	0	Cap:t=40
Ind. 502	40	C1-9	0	Cap:t=40
Ind. 503	40	C0-6	0	Cap:t=40
Ind. 506	40	C3-7	0	Cap:t=40
Ind. 507	40	C1-6	0	Cap:t=40
Ind. 514	40	C2-7	0	Cap:t=40
Ind. 518	40	C1-6	0	Cap:t=40
Ind. 519	40	C6-2	0	Cap:t=40
Ind. 520	40	C1-3	0	Cap:t=40
Ind. 521	40	C0-3	0	Cap:t=40
Ind. 522	40	C2-7	0	Cap:t=40
Ind. 527	40	C0-6	0	Cap:t=40
Ind. 529	40	C0-5	0	Cap:t=40
Ind. 530	40	C1-6	0	Cap:t=40
Ind. 532	40	C0-5	0	Cap:t=40
Ind. 533	40	C2-2	0	Cap:t=40
Ind. 536	40	C0-4	0	Cap:t=40
Ind. 537	40	C1-0	0	Cap:t=40
Ind. 543	40	C2-1	0	Cap:t=40
Ind. 545	40	C3-4	0	Cap:t=40
Ind. 548	40	C2-0	0	Cap:t=40
Ind. 550	40	C0-0	0	Cap:t=40
Ind. 552	40	C0-10	1	Cap:t=40
Ind. 555	40	C1-8	0	Cap:t=40
Ind. 556	40	C2-8	0	Cap:t=40
Ind. 557	40	C1-8	0	Cap:t=40
Ind. 561	40	C1-9	0	Cap:t=40
Ind. 563	40	C1-9	1	Cap:t=40
Ind. 564	40	C0-6	0	Cap:t=40
