ID	Time	LV	Capture name
Ind. 1817	13	Prey	Cap:t=13,Prey
Ind. 1822	13	Prey	Cap:t=13,Prey
Ind. 1839	13	Prey	Cap:t=13,Prey
Ind. 1841	13	Prey	Cap:t=13,Prey
Ind. 1858	13	Prey	Cap:t=13,Prey
Ind. 1859	13	Prey	Cap:t=13,Prey
Ind. 1860	13	Prey	Cap:t=13,Prey
Ind. 1870	13	Prey	Cap:t=13,Prey
Ind. 1871	13	Prey	Cap:t=13,Prey
Ind. 1163	14	Prey	Cap:t=14,Prey
Ind. 1467	14	Prey	Cap:t=14,Prey
Ind. 1685	14	Prey	Cap:t=14,Prey
Ind. 1769	14	Prey	Cap:t=14,Prey
Ind. 1800	14	Prey	Cap:t=14,Prey
Ind. 1831	14	Prey	Cap:t=14,Prey
Ind. 1880	14	Prey	Cap:t=14,Prey
Ind. 1882	14	Prey	Cap:t=14,Prey
Ind. 1884	14	Prey	Cap:t=14,Prey
Ind. 1905	14	Prey	Cap:t=14,Prey
Ind. 1909	14	Prey	Cap:t=14,Prey
Ind. 1913	14	Prey	Cap:t=14,Prey
Ind. 1915	14	Prey	Cap:t=14,Prey
Ind. 1467	15	Prey	Cap:t=15,Prey
Ind. 1612	15	Prey	Cap:t=15,Prey
Ind. 1769	15	Prey	Cap:t=15,Prey
Ind. 1831	15	Prey	Cap:t=15,Prey
Ind. 1880	15	Prey	Cap:t=15,Prey
Ind. 1882	15	Prey	Cap:t=15,Prey
Ind. 1899	15	Prey	Cap:t=15,Prey
Ind. 1906	15	Prey	Cap:t=15,Prey
Ind. 1913	15	Prey	Cap:t=15,Prey
Ind. 1931	15	Prey	Cap:t=15,Prey
Ind. 1933	15	Prey	Cap:t=15,Prey
Ind. 1934	15	Prey	Cap:t=15,Prey
Ind. 1945	15	Prey	Cap:t=15,Prey
Ind. 1949	15	Prey	Cap:t=15,Prey
Ind. 1952	15	Prey	Cap:t=15,Prey
Ind. 1957	15	Prey	Cap:t=15,Prey
Ind. 1212	16	Prey	Cap:t=16,Prey
Ind. 1467	16	Prey	Cap:t=16,Prey
Ind. 1612	16	Prey	Cap:t=16,Prey
Ind. 1817	16	Prey	Cap:t=16,Prey
Ind. 1880	16	Prey	Cap:t=16,Prey
Ind. 1882	16	Prey	Cap:t=16,Prey
Ind. 1899	16	Prey	Cap:t=16,Prey
Ind. 1905	16	Prey	Cap:t=16,Prey
Ind. 1926	16	Prey	Cap:t=16,Prey
Ind. 1928	16	Prey	Cap:t=16,Prey
Ind. 1934	16	Prey	Cap:t=16,Prey
Ind. 1936	16	Prey	Cap:t=16,Prey
Ind. 1938	16	Prey	Cap:t=16,Prey
Ind. 1940	16	Prey	Cap:t=16,Prey
Ind. 1944	16	Prey	Cap:t=16,Prey
Ind. 1947	16	Prey	Cap:t=16,Prey
Ind. 1948	16	Prey	Cap:t=16,Prey
Ind. 1949	16	Prey	Cap:t=16,Prey
Ind. 1950	16	Prey	Cap:t=16,Prey
Ind. 1957	16	Prey	Cap:t=16,Prey
Ind. 1960	16	Prey	Cap:t=16,Prey
Ind. 1965	16	Prey	Cap:t=16,Prey
Ind. 1967	16	Prey	Cap:t=16,Prey
Ind. 1973	16	Prey	Cap:t=16,Prey
Ind. 1975	16	Prey	Cap:t=16,Prey
Ind. 1976	16	Prey	Cap:t=16,Prey
Ind. 1980	16	Prey	Cap:t=16,Prey
Ind. 1984	16	Prey	Cap:t=16,Prey
Ind. 1467	17	Prey	Cap:t=17,Prey
Ind. 1831	17	Prey	Cap:t=17,Prey
Ind. 1906	17	Prey	Cap:t=17,Prey
Ind. 1907	17	Prey	Cap:t=17,Prey
Ind. 1931	17	Prey	Cap:t=17,Prey
Ind. 1934	17	Prey	Cap:t=17,Prey
Ind. 1936	17	Prey	Cap:t=17,Prey
Ind. 1944	17	Prey	Cap:t=17,Prey
Ind. 1948	17	Prey	Cap:t=17,Prey
Ind. 1955	17	Prey	Cap:t=17,Prey
Ind. 1956	17	Prey	Cap:t=17,Prey
Ind. 1960	17	Prey	Cap:t=17,Prey
Ind. 1966	17	Prey	Cap:t=17,Prey
Ind. 1970	17	Prey	Cap:t=17,Prey
Ind. 1971	17	Prey	Cap:t=17,Prey
Ind. 1972	17	Prey	Cap:t=17,Prey
Ind. 1973	17	Prey	Cap:t=17,Prey
Ind. 1975	17	Prey	Cap:t=17,Prey
Ind. 1979	17	Prey	Cap:t=17,Prey
Ind. 1980	17	Prey	Cap:t=17,Prey
Ind. 1983	17	Prey	Cap:t=17,Prey
Ind. 1985	17	Prey	Cap:t=17,Prey
Ind. 1987	17	Prey	Cap:t=17,Prey
Ind. 1992	17	Prey	Cap:t=17,Prey
Ind. 1996	17	Prey	Cap:t=17,Prey
Ind. 2003	17	Prey	Cap:t=17,Prey
Ind. 2004	17	Prey	Cap:t=17,Prey
Ind. 2005	17	Prey	Cap:t=17,Prey
Ind. 2006	17	Prey	Cap:t=17,Prey
Ind. 2007	17	Prey	Cap:t=17,Prey
Ind. 2008	17	Prey	Cap:t=17,Prey
Ind. 2011	17	Prey	Cap:t=17,Prey
Ind. 2012	17	Prey	Cap:t=17,Prey
Ind. 2013	17	Prey	Cap:t=17,Prey
Ind. 2015	17	Prey	Cap:t=17,Prey
Ind. 2016	17	Prey	Cap:t=17,Prey
Ind. 2019	17	Prey	Cap:t=17,Prey
Ind. 2037	17	Prey	Cap:t=17,Prey
Ind. 2044	17	Prey	Cap:t=17,Prey
Ind. 2048	17	Prey	Cap:t=17,Prey
Ind. 1467	18	Prey	Cap:t=18,Prey
Ind. 1817	18	Prey	Cap:t=18,Prey
Ind. 1872	18	Prey	Cap:t=18,Prey
Ind. 1882	18	Prey	Cap:t=18,Prey
Ind. 1906	18	Prey	Cap:t=18,Prey
Ind. 1907	18	Prey	Cap:t=18,Prey
Ind. 1921	18	Prey	Cap:t=18,Prey
Ind. 1931	18	Prey	Cap:t=18,Prey
Ind. 1933	18	Prey	Cap:t=18,Prey
Ind. 1936	18	Prey	Cap:t=18,Prey
Ind. 1944	18	Prey	Cap:t=18,Prey
Ind. 1950	18	Prey	Cap:t=18,Prey
Ind. 1951	18	Prey	Cap:t=18,Prey
Ind. 1957	18	Prey	Cap:t=18,Prey
Ind. 1960	18	Prey	Cap:t=18,Prey
Ind. 1963	18	Prey	Cap:t=18,Prey
Ind. 1975	18	Prey	Cap:t=18,Prey
Ind. 1976	18	Prey	Cap:t=18,Prey
Ind. 1986	18	Prey	Cap:t=18,Prey
Ind. 1996	18	Prey	Cap:t=18,Prey
Ind. 2002	18	Prey	Cap:t=18,Prey
Ind. 2003	18	Prey	Cap:t=18,Prey
Ind. 2005	18	Prey	Cap:t=18,Prey
Ind. 2009	18	Prey	Cap:t=18,Prey
Ind. 2010	18	Prey	Cap:t=18,Prey
Ind. 2014	18	Prey	Cap:t=18,Prey
Ind. 2015	18	Prey	Cap:t=18,Prey
Ind. 2019	18	Prey	Cap:t=18,Prey
Ind. 2020	18	Prey	Cap:t=18,Prey
Ind. 2021	18	Prey	Cap:t=18,Prey
Ind. 2022	18	Prey	Cap:t=18,Prey
Ind. 2023	18	Prey	Cap:t=18,Prey
Ind. 2026	18	Prey	Cap:t=18,Prey
Ind. 2028	18	Prey	Cap:t=18,Prey
Ind. 2031	18	Prey	Cap:t=18,Prey
Ind. 2032	18	Prey	Cap:t=18,Prey
Ind. 2034	18	Prey	Cap:t=18,Prey
Ind. 2035	18	Prey	Cap:t=18,Prey
Ind. 2039	18	Prey	Cap:t=18,Prey
Ind. 2042	18	Prey	Cap:t=18,Prey
Ind. 2046	18	Prey	Cap:t=18,Prey
Ind. 2048	18	Prey	Cap:t=18,Prey
Ind. 2049	18	Prey	Cap:t=18,Prey
Ind. 2051	18	Prey	Cap:t=18,Prey
Ind. 2053	18	Prey	Cap:t=18,Prey
Ind. 2055	18	Prey	Cap:t=18,Prey
Ind. 2057	18	Prey	Cap:t=18,Prey
Ind. 2059	18	Prey	Cap:t=18,Prey
Ind. 2060	18	Prey	Cap:t=18,Prey
Ind. 2064	18	Prey	Cap:t=18,Prey
Ind. 2068	18	Prey	Cap:t=18,Prey
Ind. 2071	18	Prey	Cap:t=18,Prey
Ind. 2072	18	Prey	Cap:t=18,Prey
Ind. 2076	18	Prey	Cap:t=18,Prey
Ind. 2077	18	Prey	Cap:t=18,Prey
Ind. 2081	18	Prey	Cap:t=18,Prey
Ind. 2083	18	Prey	Cap:t=18,Prey
Ind. 2085	18	Prey	Cap:t=18,Prey
Ind. 2091	18	Prey	Cap:t=18,Prey
Ind. 2099	18	Prey	Cap:t=18,Prey
Ind. 2100	18	Prey	Cap:t=18,Prey
Ind. 2103	18	Prey	Cap:t=18,Prey
Ind. 2104	18	Prey	Cap:t=18,Prey
Ind. 2110	18	Prey	Cap:t=18,Prey
Ind. 2111	18	Prey	Cap:t=18,Prey
Ind. 2113	18	Prey	Cap:t=18,Prey
Ind. 2118	18	Prey	Cap:t=18,Prey
Ind. 2123	18	Prey	Cap:t=18,Prey
Ind. 2124	18	Prey	Cap:t=18,Prey
Ind. 2127	18	Prey	Cap:t=18,Prey
Ind. 2131	18	Prey	Cap:t=18,Prey
Ind. 2135	18	Prey	Cap:t=18,Prey
Ind. 2136	18	Prey	Cap:t=18,Prey
Ind. 2145	18	Prey	Cap:t=18,Prey
Ind. 2149	18	Prey	Cap:t=18,Prey
Ind. 2151	18	Prey	Cap:t=18,Prey
Ind. 2152	18	Prey	Cap:t=18,Prey
Ind. 2153	18	Prey	Cap:t=18,Prey
Ind. 2154	18	Prey	Cap:t=18,Prey
Ind. 2162	18	Prey	Cap:t=18,Prey
Ind. 2163	18	Prey	Cap:t=18,Prey
Ind. 2166	18	Prey	Cap:t=18,Prey
Ind. 2167	18	Prey	Cap:t=18,Prey
Ind. 2169	18	Prey	Cap:t=18,Prey
Ind. 2171	18	Prey	Cap:t=18,Prey
Ind. 1212	19	Prey	Cap:t=19,Prey
Ind. 1938	19	Prey	Cap:t=19,Prey
Ind. 1939	19	Prey	Cap:t=19,Prey
Ind. 1950	19	Prey	Cap:t=19,Prey
Ind. 1954	19	Prey	Cap:t=19,Prey
Ind. 1956	19	Prey	Cap:t=19,Prey
Ind. 1970	19	Prey	Cap:t=19,Prey
Ind. 1971	19	Prey	Cap:t=19,Prey
Ind. 1973	19	Prey	Cap:t=19,Prey
Ind. 1975	19	Prey	Cap:t=19,Prey
Ind. 1978	19	Prey	Cap:t=19,Prey
Ind. 1991	19	Prey	Cap:t=19,Prey
Ind. 2005	19	Prey	Cap:t=19,Prey
Ind. 2016	19	Prey	Cap:t=19,Prey
Ind. 2022	19	Prey	Cap:t=19,Prey
Ind. 2030	19	Prey	Cap:t=19,Prey
Ind. 2041	19	Prey	Cap:t=19,Prey
Ind. 2043	19	Prey	Cap:t=19,Prey
Ind. 2054	19	Prey	Cap:t=19,Prey
Ind. 2055	19	Prey	Cap:t=19,Prey
Ind. 2057	19	Prey	Cap:t=19,Prey
Ind. 2060	19	Prey	Cap:t=19,Prey
Ind. 2061	19	Prey	Cap:t=19,Prey
Ind. 2063	19	Prey	Cap:t=19,Prey
Ind. 2070	19	Prey	Cap:t=19,Prey
Ind. 2076	19	Prey	Cap:t=19,Prey
Ind. 2078	19	Prey	Cap:t=19,Prey
Ind. 2079	19	Prey	Cap:t=19,Prey
Ind. 2080	19	Prey	Cap:t=19,Prey
Ind. 2081	19	Prey	Cap:t=19,Prey
Ind. 2083	19	Prey	Cap:t=19,Prey
Ind. 2086	19	Prey	Cap:t=19,Prey
Ind. 2089	19	Prey	Cap:t=19,Prey
Ind. 2091	19	Prey	Cap:t=19,Prey
Ind. 2094	19	Prey	Cap:t=19,Prey
Ind. 2096	19	Prey	Cap:t=19,Prey
Ind. 2112	19	Prey	Cap:t=19,Prey
Ind. 2116	19	Prey	Cap:t=19,Prey
Ind. 2118	19	Prey	Cap:t=19,Prey
Ind. 2123	19	Prey	Cap:t=19,Prey
Ind. 2138	19	Prey	Cap:t=19,Prey
Ind. 2141	19	Prey	Cap:t=19,Prey
Ind. 2142	19	Prey	Cap:t=19,Prey
Ind. 2154	19	Prey	Cap:t=19,Prey
Ind. 2158	19	Prey	Cap:t=19,Prey
Ind. 2159	19	Prey	Cap:t=19,Prey
Ind. 2160	19	Prey	Cap:t=19,Prey
Ind. 2162	19	Prey	Cap:t=19,Prey
Ind. 2167	19	Prey	Cap:t=19,Prey
Ind. 2178	19	Prey	Cap:t=19,Prey
Ind. 2183	19	Prey	Cap:t=19,Prey
Ind. 2187	19	Prey	Cap:t=19,Prey
Ind. 2204	19	Prey	Cap:t=19,Prey
Ind. 2212	19	Prey	Cap:t=19,Prey
Ind. 2215	19	Prey	Cap:t=19,Prey
Ind. 2220	19	Prey	Cap:t=19,Prey
Ind. 2222	19	Prey	Cap:t=19,Prey
Ind. 2226	19	Prey	Cap:t=19,Prey
Ind. 2228	19	Prey	Cap:t=19,Prey
Ind. 2229	19	Prey	Cap:t=19,Prey
Ind. 2230	19	Prey	Cap:t=19,Prey
Ind. 2240	19	Prey	Cap:t=19,Prey
Ind. 2247	19	Prey	Cap:t=19,Prey
Ind. 2251	19	Prey	Cap:t=19,Prey
Ind. 2255	19	Prey	Cap:t=19,Prey
Ind. 2260	19	Prey	Cap:t=19,Prey
Ind. 2264	19	Prey	Cap:t=19,Prey
Ind. 2265	19	Prey	Cap:t=19,Prey
Ind. 2268	19	Prey	Cap:t=19,Prey
Ind. 2272	19	Prey	Cap:t=19,Prey
Ind. 2276	19	Prey	Cap:t=19,Prey
Ind. 2290	19	Prey	Cap:t=19,Prey
Ind. 2293	19	Prey	Cap:t=19,Prey
Ind. 2306	19	Prey	Cap:t=19,Prey
Ind. 2323	19	Prey	Cap:t=19,Prey
Ind. 2324	19	Prey	Cap:t=19,Prey
Ind. 2344	19	Prey	Cap:t=19,Prey
Ind. 2348	19	Prey	Cap:t=19,Prey
Ind. 2349	19	Prey	Cap:t=19,Prey
Ind. 2353	19	Prey	Cap:t=19,Prey
Ind. 2356	19	Prey	Cap:t=19,Prey
Ind. 2365	19	Prey	Cap:t=19,Prey
Ind. 2375	19	Prey	Cap:t=19,Prey
Ind. 1980	20	Prey	Cap:t=20,Prey
Ind. 1991	20	Prey	Cap:t=20,Prey
Ind. 1994	20	Prey	Cap:t=20,Prey
Ind. 2010	20	Prey	Cap:t=20,Prey
Ind. 2030	20	Prey	Cap:t=20,Prey
Ind. 2037	20	Prey	Cap:t=20,Prey
Ind. 2039	20	Prey	Cap:t=20,Prey
Ind. 2047	20	Prey	Cap:t=20,Prey
Ind. 2093	20	Prey	Cap:t=20,Prey
Ind. 2122	20	Prey	Cap:t=20,Prey
Ind. 2125	20	Prey	Cap:t=20,Prey
Ind. 2130	20	Prey	Cap:t=20,Prey
Ind. 2196	20	Prey	Cap:t=20,Prey
Ind. 2215	20	Prey	Cap:t=20,Prey
Ind. 2220	20	Prey	Cap:t=20,Prey
Ind. 2229	20	Prey	Cap:t=20,Prey
Ind. 2240	20	Prey	Cap:t=20,Prey
Ind. 2241	20	Prey	Cap:t=20,Prey
Ind. 2246	20	Prey	Cap:t=20,Prey
Ind. 2340	20	Prey	Cap:t=20,Prey
Ind. 2429	20	Prey	Cap:t=20,Prey
Ind. 2451	20	Prey	Cap:t=20,Prey
Ind. 2454	20	Prey	Cap:t=20,Prey
Ind. 2455	20	Prey	Cap:t=20,Prey
Ind. 2457	20	Prey	Cap:t=20,Prey
Ind. 2476	20	Prey	Cap:t=20,Prey
Ind. 2477	20	Prey	Cap:t=20,Prey
Ind. 2478	20	Prey	Cap:t=20,Prey
Ind. 2480	20	Prey	Cap:t=20,Prey
Ind. 2482	20	Prey	Cap:t=20,Prey
Ind. 2492	20	Prey	Cap:t=20,Prey
Ind. 2506	20	Prey	Cap:t=20,Prey
Ind. 2516	20	Prey	Cap:t=20,Prey
Ind. 2535	20	Prey	Cap:t=20,Prey
Ind. 2565	20	Prey	Cap:t=20,Prey
