"ID","t","Age"
"Sim-Animal-Ind-328",80,"!"
"Sim-Animal-Ind-328",90,"!"
"Sim-Animal-Ind-328",100,"!"
"Sim-Animal-Ind-329",10,"!"
"Sim-Animal-Ind-329",20,"!"
"Sim-Animal-Ind-329",30,"!"
"Sim-Animal-Ind-329",40,"!"
"Sim-Animal-Ind-329",50,"!"
"Sim-Animal-Ind-329",60,"A1"
"Sim-Animal-Ind-329",70,"A10+"
"Sim-Animal-Ind-329",80,"A10+"
"Sim-Animal-Ind-329",90,"A10+"
"Sim-Animal-Ind-329",100,"A10+"
"Sim-Animal-Ind-330",10,"!"
"Sim-Animal-Ind-330",20,"!"
"Sim-Animal-Ind-330",30,"!"
"Sim-Animal-Ind-330",40,"!"
"Sim-Animal-Ind-330",50,"!"
"Sim-Animal-Ind-330",60,"A1"
"Sim-Animal-Ind-330",70,"A10+"
"Sim-Animal-Ind-330",80,"A10+"
"Sim-Animal-Ind-330",90,"A10+"
"Sim-Animal-Ind-330",100,"A10+"
"Sim-Animal-Ind-331",10,"!"
"Sim-Animal-Ind-331",20,"!"
"Sim-Animal-Ind-331",30,"!"
"Sim-Animal-Ind-331",40,"!"
"Sim-Animal-Ind-331",50,"!"
"Sim-Animal-Ind-331",60,"A1"
"Sim-Animal-Ind-331",70,"A10+"
"Sim-Animal-Ind-331",80,"!"
"Sim-Animal-Ind-331",90,"!"
"Sim-Animal-Ind-331",100,"!"
"Sim-Animal-Ind-332",10,"!"
"Sim-Animal-Ind-332",20,"!"
"Sim-Animal-Ind-332",30,"!"
"Sim-Animal-Ind-332",40,"!"
"Sim-Animal-Ind-332",50,"!"
"Sim-Animal-Ind-332",60,"A0"
"Sim-Animal-Ind-332",70,"A10+"
"Sim-Animal-Ind-332",80,"A10+"
"Sim-Animal-Ind-332",90,"A10+"
"Sim-Animal-Ind-332",100,"!"
"Sim-Animal-Ind-333",10,"!"
"Sim-Animal-Ind-333",20,"!"
"Sim-Animal-Ind-333",30,"!"
"Sim-Animal-Ind-333",40,"!"
"Sim-Animal-Ind-333",50,"!"
"Sim-Animal-Ind-333",60,"A0"
"Sim-Animal-Ind-333",70,"A10+"
"Sim-Animal-Ind-333",80,"A10+"
"Sim-Animal-Ind-333",90,"A10+"
"Sim-Animal-Ind-333",100,"!"
"Sim-Animal-Ind-334",10,"!"
"Sim-Animal-Ind-334",20,"!"
"Sim-Animal-Ind-334",30,"!"
"Sim-Animal-Ind-334",40,"!"
"Sim-Animal-Ind-334",50,"!"
"Sim-Animal-Ind-334",60,"A0"
"Sim-Animal-Ind-334",70,"A10+"
"Sim-Animal-Ind-334",80,"!"
"Sim-Animal-Ind-334",90,"!"
"Sim-Animal-Ind-334",100,"!"
"Sim-Animal-Ind-335",10,"!"
"Sim-Animal-Ind-335",20,"!"
"Sim-Animal-Ind-335",30,"!"
"Sim-Animal-Ind-335",40,"!"
"Sim-Animal-Ind-335",50,"!"
"Sim-Animal-Ind-335",60,"A0"
"Sim-Animal-Ind-335",70,"A10+"
"Sim-Animal-Ind-335",80,"!"
"Sim-Animal-Ind-335",90,"!"
"Sim-Animal-Ind-335",100,"!"
"Sim-Animal-Ind-336",10,"!"
"Sim-Animal-Ind-336",20,"!"
"Sim-Animal-Ind-336",30,"!"
"Sim-Animal-Ind-336",40,"!"
"Sim-Animal-Ind-336",50,"!"
"Sim-Animal-Ind-336",60,"!"
"Sim-Animal-Ind-336",70,"!"
"Sim-Animal-Ind-336",80,"!"
"Sim-Animal-Ind-336",90,"!"
"Sim-Animal-Ind-336",100,"!"
"Sim-Animal-Ind-337",10,"!"
"Sim-Animal-Ind-337",20,"!"
"Sim-Animal-Ind-337",30,"!"
"Sim-Animal-Ind-337",40,"!"
"Sim-Animal-Ind-337",50,"!"
"Sim-Animal-Ind-337",60,"A0"
"Sim-Animal-Ind-337",70,"A10+"
"Sim-Animal-Ind-337",80,"!"
"Sim-Animal-Ind-337",90,"!"
"Sim-Animal-Ind-337",100,"!"
"Sim-Animal-Ind-338",10,"!"
"Sim-Animal-Ind-338",20,"!"
"Sim-Animal-Ind-338",30,"!"
"Sim-Animal-Ind-338",40,"!"
"Sim-Animal-Ind-338",50,"!"
"Sim-Animal-Ind-338",60,"A0"
"Sim-Animal-Ind-338",70,"!"
"Sim-Animal-Ind-338",80,"!"
"Sim-Animal-Ind-338",90,"!"
"Sim-Animal-Ind-338",100,"!"
"Sim-Animal-Ind-339",10,"!"
"Sim-Animal-Ind-339",20,"!"
"Sim-Animal-Ind-339",30,"!"
"Sim-Animal-Ind-339",40,"!"
"Sim-Animal-Ind-339",50,"!"
"Sim-Animal-Ind-339",60,"A0"
"Sim-Animal-Ind-339",70,"A10+"
"Sim-Animal-Ind-339",80,"A10+"
"Sim-Animal-Ind-339",90,"A10+"
"Sim-Animal-Ind-339",100,"!"
"Sim-Animal-Ind-340",10,"!"
"Sim-Animal-Ind-340",20,"!"
"Sim-Animal-Ind-340",30,"!"
"Sim-Animal-Ind-340",40,"!"
"Sim-Animal-Ind-340",50,"!"
"Sim-Animal-Ind-340",60,"A0"
"Sim-Animal-Ind-340",70,"!"
"Sim-Animal-Ind-340",80,"!"
"Sim-Animal-Ind-340",90,"!"
"Sim-Animal-Ind-340",100,"!"
"Sim-Animal-Ind-341",10,"!"
"Sim-Animal-Ind-341",20,"!"
"Sim-Animal-Ind-341",30,"!"
"Sim-Animal-Ind-341",40,"!"
"Sim-Animal-Ind-341",50,"!"
"Sim-Animal-Ind-341",60,"!"
"Sim-Animal-Ind-341",70,"!"
"Sim-Animal-Ind-341",80,"!"
"Sim-Animal-Ind-341",90,"!"
"Sim-Animal-Ind-341",100,"!"
"Sim-Animal-Ind-342",10,"!"
"Sim-Animal-Ind-342",20,"!"
"Sim-Animal-Ind-342",30,"!"
"Sim-Animal-Ind-342",40,"!"
"Sim-Animal-Ind-342",50,"!"
"Sim-Animal-Ind-342",60,"!"
"Sim-Animal-Ind-342",70,"A4"
"Sim-Animal-Ind-342",80,"!"
"Sim-Animal-Ind-342",90,"!"
"Sim-Animal-Ind-342",100,"!"
"Sim-Animal-Ind-343",10,"!"
"Sim-Animal-Ind-343",20,"!"
"Sim-Animal-Ind-343",30,"!"
"Sim-Animal-Ind-343",40,"!"
"Sim-Animal-Ind-343",50,"!"
"Sim-Animal-Ind-343",60,"!"
"Sim-Animal-Ind-343",70,"A4"
"Sim-Animal-Ind-343",80,"A10+"
"Sim-Animal-Ind-343",90,"!"
"Sim-Animal-Ind-343",100,"!"
"Sim-Animal-Ind-344",10,"!"
"Sim-Animal-Ind-344",20,"!"
"Sim-Animal-Ind-344",30,"!"
"Sim-Animal-Ind-344",40,"!"
"Sim-Animal-Ind-344",50,"!"
"Sim-Animal-Ind-344",60,"!"
"Sim-Animal-Ind-344",70,"A4"
"Sim-Animal-Ind-344",80,"A10+"
"Sim-Animal-Ind-344",90,"!"
"Sim-Animal-Ind-344",100,"!"
"Sim-Animal-Ind-345",10,"!"
"Sim-Animal-Ind-345",20,"!"
"Sim-Animal-Ind-345",30,"!"
"Sim-Animal-Ind-345",40,"!"
"Sim-Animal-Ind-345",50,"!"
"Sim-Animal-Ind-345",60,"!"
"Sim-Animal-Ind-345",70,"A4"
"Sim-Animal-Ind-345",80,"!"
"Sim-Animal-Ind-345",90,"!"
"Sim-Animal-Ind-345",100,"!"
"Sim-Animal-Ind-346",10,"!"
"Sim-Animal-Ind-346",20,"!"
"Sim-Animal-Ind-346",30,"!"
"Sim-Animal-Ind-346",40,"!"
"Sim-Animal-Ind-346",50,"!"
"Sim-Animal-Ind-346",60,"!"
"Sim-Animal-Ind-346",70,"A4"
"Sim-Animal-Ind-346",80,"!"
"Sim-Animal-Ind-346",90,"!"
"Sim-Animal-Ind-346",100,"!"
"Sim-Animal-Ind-347",10,"!"
"Sim-Animal-Ind-347",20,"!"
"Sim-Animal-Ind-347",30,"!"
"Sim-Animal-Ind-347",40,"!"
"Sim-Animal-Ind-347",50,"!"
"Sim-Animal-Ind-347",60,"!"
"Sim-Animal-Ind-347",70,"A4"
"Sim-Animal-Ind-347",80,"A10+"
"Sim-Animal-Ind-347",90,"!"
"Sim-Animal-Ind-347",100,"!"
"Sim-Animal-Ind-348",10,"!"
"Sim-Animal-Ind-348",20,"!"
"Sim-Animal-Ind-348",30,"!"
"Sim-Animal-Ind-348",40,"!"
"Sim-Animal-Ind-348",50,"!"
"Sim-Animal-Ind-348",60,"!"
"Sim-Animal-Ind-348",70,"!"
"Sim-Animal-Ind-348",80,"!"
"Sim-Animal-Ind-348",90,"!"
"Sim-Animal-Ind-348",100,"!"
"Sim-Animal-Ind-349",10,"!"
"Sim-Animal-Ind-349",20,"!"
"Sim-Animal-Ind-349",30,"!"
"Sim-Animal-Ind-349",40,"!"
"Sim-Animal-Ind-349",50,"!"
"Sim-Animal-Ind-349",60,"!"
"Sim-Animal-Ind-349",70,"A4"
"Sim-Animal-Ind-349",80,"A10+"
"Sim-Animal-Ind-349",90,"!"
"Sim-Animal-Ind-349",100,"!"
"Sim-Animal-Ind-350",10,"!"
"Sim-Animal-Ind-350",20,"!"
"Sim-Animal-Ind-350",30,"!"
"Sim-Animal-Ind-350",40,"!"
"Sim-Animal-Ind-350",50,"!"
"Sim-Animal-Ind-350",60,"!"
"Sim-Animal-Ind-350",70,"A4"
"Sim-Animal-Ind-350",80,"A10+"
"Sim-Animal-Ind-350",90,"A10+"
"Sim-Animal-Ind-350",100,"!"
"Sim-Animal-Ind-351",10,"!"
"Sim-Animal-Ind-351",20,"!"
"Sim-Animal-Ind-351",30,"!"
"Sim-Animal-Ind-351",40,"!"
"Sim-Animal-Ind-351",50,"!"
"Sim-Animal-Ind-351",60,"!"
"Sim-Animal-Ind-351",70,"A4"
"Sim-Animal-Ind-351",80,"A10+"
"Sim-Animal-Ind-351",90,"!"
"Sim-Animal-Ind-351",100,"!"
"Sim-Animal-Ind-352",10,"!"
"Sim-Animal-Ind-352",20,"!"
"Sim-Animal-Ind-352",30,"!"
"Sim-Animal-Ind-352",40,"!"
"Sim-Animal-Ind-352",50,"!"
"Sim-Animal-Ind-352",60,"!"
"Sim-Animal-Ind-352",70,"A4"
"Sim-Animal-Ind-352",80,"A10+"
"Sim-Animal-Ind-352",90,"A10+"
"Sim-Animal-Ind-352",100,"A10+"
"Sim-Animal-Ind-353",10,"!"
"Sim-Animal-Ind-353",20,"!"
"Sim-Animal-Ind-353",30,"!"
"Sim-Animal-Ind-353",40,"!"
"Sim-Animal-Ind-353",50,"!"
"Sim-Animal-Ind-353",60,"!"
"Sim-Animal-Ind-353",70,"A4"
"Sim-Animal-Ind-353",80,"A10+"
"Sim-Animal-Ind-353",90,"!"
"Sim-Animal-Ind-353",100,"!"
"Sim-Animal-Ind-354",10,"!"
"Sim-Animal-Ind-354",20,"!"
"Sim-Animal-Ind-354",30,"!"
"Sim-Animal-Ind-354",40,"!"
"Sim-Animal-Ind-354",50,"!"
"Sim-Animal-Ind-354",60,"!"
"Sim-Animal-Ind-354",70,"A4"
"Sim-Animal-Ind-354",80,"A10+"
"Sim-Animal-Ind-354",90,"!"
"Sim-Animal-Ind-354",100,"!"
"Sim-Animal-Ind-355",10,"!"
"Sim-Animal-Ind-355",20,"!"
"Sim-Animal-Ind-355",30,"!"
"Sim-Animal-Ind-355",40,"!"
"Sim-Animal-Ind-355",50,"!"
"Sim-Animal-Ind-355",60,"!"
"Sim-Animal-Ind-355",70,"!"
"Sim-Animal-Ind-355",80,"!"
"Sim-Animal-Ind-355",90,"!"
"Sim-Animal-Ind-355",100,"!"
"Sim-Animal-Ind-356",10,"!"
"Sim-Animal-Ind-356",20,"!"
"Sim-Animal-Ind-356",30,"!"
"Sim-Animal-Ind-356",40,"!"
"Sim-Animal-Ind-356",50,"!"
"Sim-Animal-Ind-356",60,"!"
"Sim-Animal-Ind-356",70,"A4"
"Sim-Animal-Ind-356",80,"!"
"Sim-Animal-Ind-356",90,"!"
"Sim-Animal-Ind-356",100,"!"
"Sim-Animal-Ind-357",10,"!"
"Sim-Animal-Ind-357",20,"!"
"Sim-Animal-Ind-357",30,"!"
"Sim-Animal-Ind-357",40,"!"
"Sim-Animal-Ind-357",50,"!"
"Sim-Animal-Ind-357",60,"!"
"Sim-Animal-Ind-357",70,"A4"
"Sim-Animal-Ind-357",80,"A10+"
"Sim-Animal-Ind-357",90,"!"
"Sim-Animal-Ind-357",100,"!"
"Sim-Animal-Ind-358",10,"!"
"Sim-Animal-Ind-358",20,"!"
"Sim-Animal-Ind-358",30,"!"
"Sim-Animal-Ind-358",40,"!"
"Sim-Animal-Ind-358",50,"!"
"Sim-Animal-Ind-358",60,"!"
"Sim-Animal-Ind-358",70,"A4"
"Sim-Animal-Ind-358",80,"!"
"Sim-Animal-Ind-358",90,"!"
"Sim-Animal-Ind-358",100,"!"
"Sim-Animal-Ind-359",10,"!"
"Sim-Animal-Ind-359",20,"!"
"Sim-Animal-Ind-359",30,"!"
"Sim-Animal-Ind-359",40,"!"
"Sim-Animal-Ind-359",50,"!"
"Sim-Animal-Ind-359",60,"!"
"Sim-Animal-Ind-359",70,"A4"
"Sim-Animal-Ind-359",80,"!"
"Sim-Animal-Ind-359",90,"!"
"Sim-Animal-Ind-359",100,"!"
"Sim-Animal-Ind-360",10,"!"
"Sim-Animal-Ind-360",20,"!"
"Sim-Animal-Ind-360",30,"!"
"Sim-Animal-Ind-360",40,"!"
"Sim-Animal-Ind-360",50,"!"
"Sim-Animal-Ind-360",60,"!"
"Sim-Animal-Ind-360",70,"A4"
"Sim-Animal-Ind-360",80,"A10+"
"Sim-Animal-Ind-360",90,"!"
"Sim-Animal-Ind-360",100,"!"
"Sim-Animal-Ind-361",10,"!"
"Sim-Animal-Ind-361",20,"!"
"Sim-Animal-Ind-361",30,"!"
"Sim-Animal-Ind-361",40,"!"
"Sim-Animal-Ind-361",50,"!"
"Sim-Animal-Ind-361",60,"!"
"Sim-Animal-Ind-361",70,"A4"
"Sim-Animal-Ind-361",80,"A10+"
"Sim-Animal-Ind-361",90,"A10+"
"Sim-Animal-Ind-361",100,"!"
"Sim-Animal-Ind-362",10,"!"
"Sim-Animal-Ind-362",20,"!"
"Sim-Animal-Ind-362",30,"!"
"Sim-Animal-Ind-362",40,"!"
"Sim-Animal-Ind-362",50,"!"
"Sim-Animal-Ind-362",60,"!"
"Sim-Animal-Ind-362",70,"A4"
"Sim-Animal-Ind-362",80,"A10+"
"Sim-Animal-Ind-362",90,"!"
"Sim-Animal-Ind-362",100,"!"
"Sim-Animal-Ind-363",10,"!"
"Sim-Animal-Ind-363",20,"!"
"Sim-Animal-Ind-363",30,"!"
"Sim-Animal-Ind-363",40,"!"
"Sim-Animal-Ind-363",50,"!"
"Sim-Animal-Ind-363",60,"!"
"Sim-Animal-Ind-363",70,"A4"
"Sim-Animal-Ind-363",80,"A10+"
"Sim-Animal-Ind-363",90,"A10+"
"Sim-Animal-Ind-363",100,"A10+"
"Sim-Animal-Ind-364",10,"!"
"Sim-Animal-Ind-364",20,"!"
"Sim-Animal-Ind-364",30,"!"
"Sim-Animal-Ind-364",40,"!"
"Sim-Animal-Ind-364",50,"!"
"Sim-Animal-Ind-364",60,"!"
"Sim-Animal-Ind-364",70,"A4"
"Sim-Animal-Ind-364",80,"!"
"Sim-Animal-Ind-364",90,"!"
"Sim-Animal-Ind-364",100,"!"
"Sim-Animal-Ind-365",10,"!"
"Sim-Animal-Ind-365",20,"!"
"Sim-Animal-Ind-365",30,"!"
"Sim-Animal-Ind-365",40,"!"
"Sim-Animal-Ind-365",50,"!"
"Sim-Animal-Ind-365",60,"!"
"Sim-Animal-Ind-365",70,"A4"
"Sim-Animal-Ind-365",80,"A10+"
"Sim-Animal-Ind-365",90,"A10+"
"Sim-Animal-Ind-365",100,"A10+"
"Sim-Animal-Ind-366",10,"!"
"Sim-Animal-Ind-366",20,"!"
"Sim-Animal-Ind-366",30,"!"
"Sim-Animal-Ind-366",40,"!"
"Sim-Animal-Ind-366",50,"!"
"Sim-Animal-Ind-366",60,"!"
"Sim-Animal-Ind-366",70,"A4"
"Sim-Animal-Ind-366",80,"!"
"Sim-Animal-Ind-366",90,"!"
"Sim-Animal-Ind-366",100,"!"
"Sim-Animal-Ind-367",10,"!"
"Sim-Animal-Ind-367",20,"!"
"Sim-Animal-Ind-367",30,"!"
"Sim-Animal-Ind-367",40,"!"
"Sim-Animal-Ind-367",50,"!"
"Sim-Animal-Ind-367",60,"!"
"Sim-Animal-Ind-367",70,"A4"
"Sim-Animal-Ind-367",80,"A10+"
"Sim-Animal-Ind-367",90,"!"
"Sim-Animal-Ind-367",100,"!"
"Sim-Animal-Ind-368",10,"!"
"Sim-Animal-Ind-368",20,"!"
"Sim-Animal-Ind-368",30,"!"
"Sim-Animal-Ind-368",40,"!"
"Sim-Animal-Ind-368",50,"!"
"Sim-Animal-Ind-368",60,"!"
"Sim-Animal-Ind-368",70,"A4"
"Sim-Animal-Ind-368",80,"A10+"
"Sim-Animal-Ind-368",90,"A10+"
"Sim-Animal-Ind-368",100,"!"
"Sim-Animal-Ind-369",10,"!"
"Sim-Animal-Ind-369",20,"!"
"Sim-Animal-Ind-369",30,"!"
"Sim-Animal-Ind-369",40,"!"
"Sim-Animal-Ind-369",50,"!"
"Sim-Animal-Ind-369",60,"!"
"Sim-Animal-Ind-369",70,"A4"
"Sim-Animal-Ind-369",80,"A10+"
"Sim-Animal-Ind-369",90,"!"
"Sim-Animal-Ind-369",100,"!"
"Sim-Animal-Ind-370",10,"!"
"Sim-Animal-Ind-370",20,"!"
"Sim-Animal-Ind-370",30,"!"
"Sim-Animal-Ind-370",40,"!"
"Sim-Animal-Ind-370",50,"!"
"Sim-Animal-Ind-370",60,"!"
"Sim-Animal-Ind-370",70,"A4"
"Sim-Animal-Ind-370",80,"A10+"
"Sim-Animal-Ind-370",90,"A10+"
"Sim-Animal-Ind-370",100,"A10+"
"Sim-Animal-Ind-371",10,"!"
"Sim-Animal-Ind-371",20,"!"
"Sim-Animal-Ind-371",30,"!"
"Sim-Animal-Ind-371",40,"!"
"Sim-Animal-Ind-371",50,"!"
"Sim-Animal-Ind-371",60,"!"
"Sim-Animal-Ind-371",70,"A4"
"Sim-Animal-Ind-371",80,"A10+"
"Sim-Animal-Ind-371",90,"A10+"
"Sim-Animal-Ind-371",100,"!"
"Sim-Animal-Ind-372",10,"!"
"Sim-Animal-Ind-372",20,"!"
"Sim-Animal-Ind-372",30,"!"
"Sim-Animal-Ind-372",40,"!"
"Sim-Animal-Ind-372",50,"!"
"Sim-Animal-Ind-372",60,"!"
"Sim-Animal-Ind-372",70,"A4"
"Sim-Animal-Ind-372",80,"A10+"
"Sim-Animal-Ind-372",90,"A10+"
"Sim-Animal-Ind-372",100,"A10+"
"Sim-Animal-Ind-373",10,"!"
"Sim-Animal-Ind-373",20,"!"
"Sim-Animal-Ind-373",30,"!"
"Sim-Animal-Ind-373",40,"!"
"Sim-Animal-Ind-373",50,"!"
"Sim-Animal-Ind-373",60,"!"
"Sim-Animal-Ind-373",70,"A4"
"Sim-Animal-Ind-373",80,"A10+"
"Sim-Animal-Ind-373",90,"A10+"
"Sim-Animal-Ind-373",100,"A10+"
"Sim-Animal-Ind-374",10,"!"
"Sim-Animal-Ind-374",20,"!"
"Sim-Animal-Ind-374",30,"!"
"Sim-Animal-Ind-374",40,"!"
"Sim-Animal-Ind-374",50,"!"
"Sim-Animal-Ind-374",60,"!"
"Sim-Animal-Ind-374",70,"A4"
"Sim-Animal-Ind-374",80,"!"
"Sim-Animal-Ind-374",90,"!"
"Sim-Animal-Ind-374",100,"!"
"Sim-Animal-Ind-375",10,"!"
"Sim-Animal-Ind-375",20,"!"
"Sim-Animal-Ind-375",30,"!"
"Sim-Animal-Ind-375",40,"!"
"Sim-Animal-Ind-375",50,"!"
"Sim-Animal-Ind-375",60,"!"
"Sim-Animal-Ind-375",70,"A1"
"Sim-Animal-Ind-375",80,"!"
"Sim-Animal-Ind-375",90,"!"
"Sim-Animal-Ind-375",100,"!"
"Sim-Animal-Ind-376",10,"!"
"Sim-Animal-Ind-376",20,"!"
"Sim-Animal-Ind-376",30,"!"
"Sim-Animal-Ind-376",40,"!"
"Sim-Animal-Ind-376",50,"!"
"Sim-Animal-Ind-376",60,"!"
"Sim-Animal-Ind-376",70,"A1"
"Sim-Animal-Ind-376",80,"!"
"Sim-Animal-Ind-376",90,"!"
"Sim-Animal-Ind-376",100,"!"
"Sim-Animal-Ind-377",10,"!"
"Sim-Animal-Ind-377",20,"!"
"Sim-Animal-Ind-377",30,"!"
"Sim-Animal-Ind-377",40,"!"
"Sim-Animal-Ind-377",50,"!"
"Sim-Animal-Ind-377",60,"!"
"Sim-Animal-Ind-377",70,"A1"
"Sim-Animal-Ind-377",80,"A10+"
"Sim-Animal-Ind-377",90,"!"
"Sim-Animal-Ind-377",100,"!"
"Sim-Animal-Ind-378",10,"!"
"Sim-Animal-Ind-378",20,"!"
"Sim-Animal-Ind-378",30,"!"
"Sim-Animal-Ind-378",40,"!"
"Sim-Animal-Ind-378",50,"!"
"Sim-Animal-Ind-378",60,"!"
"Sim-Animal-Ind-378",70,"A1"
"Sim-Animal-Ind-378",80,"A10+"
"Sim-Animal-Ind-378",90,"A10+"
"Sim-Animal-Ind-378",100,"A10+"
"Sim-Animal-Ind-379",10,"!"
"Sim-Animal-Ind-379",20,"!"
"Sim-Animal-Ind-379",30,"!"
"Sim-Animal-Ind-379",40,"!"
"Sim-Animal-Ind-379",50,"!"
"Sim-Animal-Ind-379",60,"!"
"Sim-Animal-Ind-379",70,"!"
"Sim-Animal-Ind-379",80,"!"
"Sim-Animal-Ind-379",90,"!"
"Sim-Animal-Ind-379",100,"!"
"Sim-Animal-Ind-380",10,"!"
"Sim-Animal-Ind-380",20,"!"
"Sim-Animal-Ind-380",30,"!"
"Sim-Animal-Ind-380",40,"!"
"Sim-Animal-Ind-380",50,"!"
"Sim-Animal-Ind-380",60,"!"
"Sim-Animal-Ind-380",70,"A1"
"Sim-Animal-Ind-380",80,"A10+"
"Sim-Animal-Ind-380",90,"!"
"Sim-Animal-Ind-380",100,"!"
"Sim-Animal-Ind-381",10,"!"
"Sim-Animal-Ind-381",20,"!"
"Sim-Animal-Ind-381",30,"!"
"Sim-Animal-Ind-381",40,"!"
"Sim-Animal-Ind-381",50,"!"
"Sim-Animal-Ind-381",60,"!"
"Sim-Animal-Ind-381",70,"A1"
"Sim-Animal-Ind-381",80,"A10+"
"Sim-Animal-Ind-381",90,"!"
"Sim-Animal-Ind-381",100,"!"
"Sim-Animal-Ind-382",10,"!"
"Sim-Animal-Ind-382",20,"!"
"Sim-Animal-Ind-382",30,"!"
"Sim-Animal-Ind-382",40,"!"
"Sim-Animal-Ind-382",50,"!"
"Sim-Animal-Ind-382",60,"!"
"Sim-Animal-Ind-382",70,"A1"
"Sim-Animal-Ind-382",80,"!"
"Sim-Animal-Ind-382",90,"!"
"Sim-Animal-Ind-382",100,"!"
"Sim-Animal-Ind-383",10,"!"
"Sim-Animal-Ind-383",20,"!"
"Sim-Animal-Ind-383",30,"!"
"Sim-Animal-Ind-383",40,"!"
"Sim-Animal-Ind-383",50,"!"
"Sim-Animal-Ind-383",60,"!"
"Sim-Animal-Ind-383",70,"A1"
"Sim-Animal-Ind-383",80,"A10+"
"Sim-Animal-Ind-383",90,"!"
"Sim-Animal-Ind-383",100,"!"
"Sim-Animal-Ind-384",10,"!"
"Sim-Animal-Ind-384",20,"!"
"Sim-Animal-Ind-384",30,"!"
"Sim-Animal-Ind-384",40,"!"
"Sim-Animal-Ind-384",50,"!"
"Sim-Animal-Ind-384",60,"!"
"Sim-Animal-Ind-384",70,"A1"
"Sim-Animal-Ind-384",80,"A10+"
"Sim-Animal-Ind-384",90,"A10+"
"Sim-Animal-Ind-384",100,"A10+"
"Sim-Animal-Ind-385",10,"!"
"Sim-Animal-Ind-385",20,"!"
"Sim-Animal-Ind-385",30,"!"
"Sim-Animal-Ind-385",40,"!"
"Sim-Animal-Ind-385",50,"!"
"Sim-Animal-Ind-385",60,"!"
"Sim-Animal-Ind-385",70,"A1"
"Sim-Animal-Ind-385",80,"!"
"Sim-Animal-Ind-385",90,"!"
"Sim-Animal-Ind-385",100,"!"
"Sim-Animal-Ind-386",10,"!"
"Sim-Animal-Ind-386",20,"!"
"Sim-Animal-Ind-386",30,"!"
"Sim-Animal-Ind-386",40,"!"
"Sim-Animal-Ind-386",50,"!"
"Sim-Animal-Ind-386",60,"!"
"Sim-Animal-Ind-386",70,"!"
"Sim-Animal-Ind-386",80,"!"
"Sim-Animal-Ind-386",90,"!"
"Sim-Animal-Ind-386",100,"!"
"Sim-Animal-Ind-387",10,"!"
"Sim-Animal-Ind-387",20,"!"
"Sim-Animal-Ind-387",30,"!"
"Sim-Animal-Ind-387",40,"!"
"Sim-Animal-Ind-387",50,"!"
"Sim-Animal-Ind-387",60,"!"
"Sim-Animal-Ind-387",70,"!"
"Sim-Animal-Ind-387",80,"!"
"Sim-Animal-Ind-387",90,"!"
"Sim-Animal-Ind-387",100,"!"
"Sim-Animal-Ind-388",10,"!"
"Sim-Animal-Ind-388",20,"!"
"Sim-Animal-Ind-388",30,"!"
"Sim-Animal-Ind-388",40,"!"
"Sim-Animal-Ind-388",50,"!"
"Sim-Animal-Ind-388",60,"!"
"Sim-Animal-Ind-388",70,"A1"
"Sim-Animal-Ind-388",80,"A10+"
"Sim-Animal-Ind-388",90,"!"
"Sim-Animal-Ind-388",100,"!"
"Sim-Animal-Ind-389",10,"!"
"Sim-Animal-Ind-389",20,"!"
"Sim-Animal-Ind-389",30,"!"
"Sim-Animal-Ind-389",40,"!"
"Sim-Animal-Ind-389",50,"!"
"Sim-Animal-Ind-389",60,"!"
"Sim-Animal-Ind-389",70,"A1"
"Sim-Animal-Ind-389",80,"!"
"Sim-Animal-Ind-389",90,"!"
"Sim-Animal-Ind-389",100,"!"
"Sim-Animal-Ind-390",10,"!"
"Sim-Animal-Ind-390",20,"!"
"Sim-Animal-Ind-390",30,"!"
"Sim-Animal-Ind-390",40,"!"
"Sim-Animal-Ind-390",50,"!"
"Sim-Animal-Ind-390",60,"!"
"Sim-Animal-Ind-390",70,"A1"
"Sim-Animal-Ind-390",80,"A10+"
"Sim-Animal-Ind-390",90,"A10+"
"Sim-Animal-Ind-390",100,"A10+"
"Sim-Animal-Ind-391",10,"!"
"Sim-Animal-Ind-391",20,"!"
"Sim-Animal-Ind-391",30,"!"
"Sim-Animal-Ind-391",40,"!"
"Sim-Animal-Ind-391",50,"!"
"Sim-Animal-Ind-391",60,"!"
"Sim-Animal-Ind-391",70,"A1"
"Sim-Animal-Ind-391",80,"!"
"Sim-Animal-Ind-391",90,"!"
"Sim-Animal-Ind-391",100,"!"
"Sim-Animal-Ind-392",10,"!"
"Sim-Animal-Ind-392",20,"!"
"Sim-Animal-Ind-392",30,"!"
"Sim-Animal-Ind-392",40,"!"
"Sim-Animal-Ind-392",50,"!"
"Sim-Animal-Ind-392",60,"!"
"Sim-Animal-Ind-392",70,"A1"
"Sim-Animal-Ind-392",80,"A10+"
"Sim-Animal-Ind-392",90,"!"
"Sim-Animal-Ind-392",100,"!"
"Sim-Animal-Ind-393",10,"!"
"Sim-Animal-Ind-393",20,"!"
"Sim-Animal-Ind-393",30,"!"
"Sim-Animal-Ind-393",40,"!"
"Sim-Animal-Ind-393",50,"!"
"Sim-Animal-Ind-393",60,"!"
"Sim-Animal-Ind-393",70,"A1"
"Sim-Animal-Ind-393",80,"A10+"
"Sim-Animal-Ind-393",90,"!"
"Sim-Animal-Ind-393",100,"!"
"Sim-Animal-Ind-394",10,"!"
"Sim-Animal-Ind-394",20,"!"
"Sim-Animal-Ind-394",30,"!"
