"ID","t","DS"
"Ind. 180",80,"Sb"
"Ind. 180",90,"Sb"
"Ind. 180",100,"Sb"
"Ind. 181",10,"Sb"
"Ind. 181",20,"Sb"
"Ind. 181",30,"Sb"
"Ind. 181",40,"Sb"
"Ind. 181",50,"Sb"
"Ind. 181",60,"Sb"
"Ind. 181",70,"Sb"
"Ind. 181",80,"Sb"
"Ind. 181",90,"Ib"
"Ind. 181",100,"R"
"Ind. 182",10,"Sb"
"Ind. 182",20,"Sb"
"Ind. 182",30,"Sb"
"Ind. 182",40,"Sb"
"Ind. 182",50,"Sb"
"Ind. 182",60,"Sb"
"Ind. 182",70,"Sb"
"Ind. 182",80,"Sb"
"Ind. 182",90,"Sb"
"Ind. 182",100,"Sb"
"Ind. 183",10,"Sb"
"Ind. 183",20,"Sb"
"Ind. 183",30,"Sb"
"Ind. 183",40,"Sb"
"Ind. 183",50,"Sb"
"Ind. 183",60,"Ib"
"Ind. 183",70,"Ib"
"Ind. 183",80,"R"
"Ind. 183",90,"R"
"Ind. 183",100,"R"
"Ind. 184",10,"Sb"
"Ind. 184",20,"Sb"
"Ind. 184",30,"Sb"
"Ind. 184",40,"Sb"
"Ind. 184",50,"Sb"
"Ind. 184",60,"Sb"
"Ind. 184",70,"Sb"
"Ind. 184",80,"Sb"
"Ind. 184",90,"Sb"
"Ind. 184",100,"Sb"
"Ind. 185",10,"Sb"
"Ind. 185",20,"Sb"
"Ind. 185",30,"Sb"
"Ind. 185",40,"Sb"
"Ind. 185",50,"Sb"
"Ind. 185",60,"Sb"
"Ind. 185",70,"Sb"
"Ind. 185",80,"Sb"
"Ind. 185",90,"Ib"
"Ind. 185",100,"R"
"Ind. 186",10,"Sb"
"Ind. 186",20,"Sb"
"Ind. 186",30,"Sb"
"Ind. 186",40,"Sb"
"Ind. 186",50,"Sb"
"Ind. 186",60,"Ib"
"Ind. 186",70,"Ib"
"Ind. 186",80,"Ib"
"Ind. 186",90,"R"
"Ind. 186",100,"R"
"Ind. 187",10,"Sb"
"Ind. 187",20,"Sb"
"Ind. 187",30,"Sb"
"Ind. 187",40,"Sb"
"Ind. 187",50,"Sb"
"Ind. 187",60,"Ib"
"Ind. 187",70,"R"
"Ind. 187",80,"R"
"Ind. 187",90,"R"
"Ind. 187",100,"R"
"Ind. 188",10,"Sb"
"Ind. 188",20,"Sb"
"Ind. 188",30,"Sb"
"Ind. 188",40,"Sb"
"Ind. 188",50,"Sb"
"Ind. 188",60,"Sb"
"Ind. 188",70,"Sb"
"Ind. 188",80,"Sb"
"Ind. 188",90,"Sb"
"Ind. 188",100,"Sb"
"Ind. 189",10,"Sb"
"Ind. 189",20,"Sb"
"Ind. 189",30,"Ib"
"Ind. 189",40,"Ib"
"Ind. 189",50,"Ib"
"Ind. 189",60,"Ib"
"Ind. 189",70,"Ib"
"Ind. 189",80,"Ib"
"Ind. 189",90,"Ib"
"Ind. 189",100,"Ib"
"Ind. 190",10,"Sb"
"Ind. 190",20,"Sb"
"Ind. 190",30,"Sb"
"Ind. 190",40,"Sb"
"Ind. 190",50,"Sb"
"Ind. 190",60,"Sb"
"Ind. 190",70,"R"
"Ind. 190",80,"R"
"Ind. 190",90,"R"
"Ind. 190",100,"R"
"Ind. 191",10,"Sb"
"Ind. 191",20,"Sb"
"Ind. 191",30,"Sb"
"Ind. 191",40,"Sb"
"Ind. 191",50,"Sb"
"Ind. 191",60,"Sb"
"Ind. 191",70,"Sb"
"Ind. 191",80,"Ib"
"Ind. 191",90,"R"
"Ind. 191",100,"R"
"Ind. 192",10,"Sb"
"Ind. 192",20,"Sb"
"Ind. 192",30,"Sb"
"Ind. 192",40,"Sb"
"Ind. 192",50,"Sb"
"Ind. 192",60,"Sb"
"Ind. 192",70,"Sb"
"Ind. 192",80,"Sb"
"Ind. 192",90,"Sb"
"Ind. 192",100,"Sb"
"Ind. 193",10,"Sb"
"Ind. 193",20,"Sb"
"Ind. 193",30,"Sb"
"Ind. 193",40,"Sb"
"Ind. 193",50,"Sb"
"Ind. 193",60,"Sb"
"Ind. 193",70,"Ib"
"Ind. 193",80,"Ib"
"Ind. 193",90,"Ib"
"Ind. 193",100,"R"
"Ind. 194",10,"Sb"
"Ind. 194",20,"Sb"
"Ind. 194",30,"Sb"
"Ind. 194",40,"Sb"
"Ind. 194",50,"Sb"
"Ind. 194",60,"Ib"
"Ind. 194",70,"R"
"Ind. 194",80,"R"
"Ind. 194",90,"R"
"Ind. 194",100,"R"
"Ind. 195",10,"Sb"
"Ind. 195",20,"Sb"
"Ind. 195",30,"Sb"
"Ind. 195",40,"Sb"
"Ind. 195",50,"Sb"
"Ind. 195",60,"Sb"
"Ind. 195",70,"Sb"
"Ind. 195",80,"Sb"
"Ind. 195",90,"Sb"
"Ind. 195",100,"Sb"
"Ind. 196",10,"Sb"
"Ind. 196",20,"Sb"
"Ind. 196",30,"Sb"
"Ind. 196",40,"Sb"
"Ind. 196",50,"Sb"
"Ind. 196",60,"Sb"
"Ind. 196",70,"Sb"
"Ind. 196",80,"Sb"
"Ind. 196",90,"Sb"
"Ind. 196",100,"Sb"
"Ind. 197",10,"Sb"
"Ind. 197",20,"Sb"
"Ind. 197",30,"Sb"
"Ind. 197",40,"Sb"
"Ind. 197",50,"Sb"
"Ind. 197",60,"Sb"
"Ind. 197",70,"Sb"
"Ind. 197",80,"Ib"
"Ind. 197",90,"R"
"Ind. 197",100,"R"
"Ind. 198",10,"Sb"
"Ind. 198",20,"Sb"
"Ind. 198",30,"Sb"
"Ind. 198",40,"Sb"
"Ind. 198",50,"Sb"
"Ind. 198",60,"Sb"
"Ind. 198",70,"R"
"Ind. 198",80,"R"
"Ind. 198",90,"R"
"Ind. 198",100,"R"
"Ind. 199",10,"Sb"
"Ind. 199",20,"Sb"
"Ind. 199",30,"Sb"
"Ind. 199",40,"Sb"
"Ind. 199",50,"Sb"
"Ind. 199",60,"Sb"
"Ind. 199",70,"Sb"
"Ind. 199",80,"Ib"
"Ind. 199",90,"Ib"
"Ind. 199",100,"Ib"
"Ind. 200",10,"Sb"
"Ind. 200",20,"Sb"
"Ind. 200",30,"Ib"
"Ind. 200",40,"Ib"
"Ind. 200",50,"Ib"
"Ind. 200",60,"Ib"
"Ind. 200",70,"Ib"
"Ind. 200",80,"Ib"
"Ind. 200",90,"Ib"
"Ind. 200",100,"Ib"
"Ind. 201",10,"Sb"
"Ind. 201",20,"Sb"
"Ind. 201",30,"Sb"
"Ind. 201",40,"Sb"
"Ind. 201",50,"Sb"
"Ind. 201",60,"Sb"
"Ind. 201",70,"Sb"
"Ind. 201",80,"Ib"
"Ind. 201",90,"R"
"Ind. 201",100,"R"
"Ind. 202",10,"Sb"
"Ind. 202",20,"Sb"
"Ind. 202",30,"Sb"
"Ind. 202",40,"Sb"
"Ind. 202",50,"Sb"
"Ind. 202",60,"R"
"Ind. 202",70,"R"
"Ind. 202",80,"R"
"Ind. 202",90,"R"
"Ind. 202",100,"R"
"Ind. 203",10,"Sb"
"Ind. 203",20,"Sb"
"Ind. 203",30,"Sb"
"Ind. 203",40,"Ib"
"Ind. 203",50,"R"
"Ind. 203",60,"R"
"Ind. 203",70,"R"
"Ind. 203",80,"R"
"Ind. 203",90,"R"
"Ind. 203",100,"R"
"Ind. 204",10,"Sb"
"Ind. 204",20,"Sb"
"Ind. 204",30,"Sb"
"Ind. 204",40,"Sb"
"Ind. 204",50,"Sb"
"Ind. 204",60,"Sb"
"Ind. 204",70,"Sb"
"Ind. 204",80,"Sb"
"Ind. 204",90,"Sb"
"Ind. 204",100,"R"
"Ind. 205",10,"Sb"
"Ind. 205",20,"Sb"
"Ind. 205",30,"Sb"
"Ind. 205",40,"Sb"
"Ind. 205",50,"Sb"
"Ind. 205",60,"Sb"
"Ind. 205",70,"Sb"
"Ind. 205",80,"R"
"Ind. 205",90,"R"
"Ind. 205",100,"R"
"Ind. 206",10,"Sb"
"Ind. 206",20,"Sb"
"Ind. 206",30,"Sb"
"Ind. 206",40,"Sb"
"Ind. 206",50,"Sb"
"Ind. 206",60,"Sb"
"Ind. 206",70,"R"
"Ind. 206",80,"R"
"Ind. 206",90,"R"
"Ind. 206",100,"R"
"Ind. 207",10,"Sb"
"Ind. 207",20,"Sb"
"Ind. 207",30,"Sb"
"Ind. 207",40,"Sb"
"Ind. 207",50,"Sb"
"Ind. 207",60,"Sb"
"Ind. 207",70,"R"
"Ind. 207",80,"R"
"Ind. 207",90,"R"
"Ind. 207",100,"R"
"Ind. 208",10,"Sb"
"Ind. 208",20,"Sb"
"Ind. 208",30,"Sb"
"Ind. 208",40,"Sb"
"Ind. 208",50,"R"
"Ind. 208",60,"R"
"Ind. 208",70,"R"
"Ind. 208",80,"R"
"Ind. 208",90,"R"
"Ind. 208",100,"R"
"Ind. 209",10,"Sb"
"Ind. 209",20,"Sb"
"Ind. 209",30,"Sb"
"Ind. 209",40,"Sb"
"Ind. 209",50,"Sb"
"Ind. 209",60,"Ib"
"Ind. 209",70,"Ib"
"Ind. 209",80,"R"
"Ind. 209",90,"R"
"Ind. 209",100,"R"
"Ind. 210",10,"Sb"
"Ind. 210",20,"Sb"
"Ind. 210",30,"Sb"
"Ind. 210",40,"Sb"
"Ind. 210",50,"R"
"Ind. 210",60,"R"
"Ind. 210",70,"R"
"Ind. 210",80,"R"
"Ind. 210",90,"R"
"Ind. 210",100,"R"
"Ind. 211",10,"Sb"
"Ind. 211",20,"Sb"
"Ind. 211",30,"Sb"
"Ind. 211",40,"Sb"
"Ind. 211",50,"Sb"
"Ind. 211",60,"Sb"
"Ind. 211",70,"Ib"
"Ind. 211",80,"R"
"Ind. 211",90,"R"
"Ind. 211",100,"R"
"Ind. 212",10,"Sb"
"Ind. 212",20,"Sb"
"Ind. 212",30,"Sb"
"Ind. 212",40,"Sb"
"Ind. 212",50,"Sb"
"Ind. 212",60,"R"
"Ind. 212",70,"R"
"Ind. 212",80,"R"
"Ind. 212",90,"R"
"Ind. 212",100,"R"
"Ind. 213",10,"Sb"
"Ind. 213",20,"Sb"
"Ind. 213",30,"Sb"
"Ind. 213",40,"Sb"
"Ind. 213",50,"Sb"
"Ind. 213",60,"Sb"
"Ind. 213",70,"Sb"
"Ind. 213",80,"Sb"
"Ind. 213",90,"Sb"
"Ind. 213",100,"Sb"
"Ind. 214",10,"Sb"
"Ind. 214",20,"Sb"
"Ind. 214",30,"Sb"
"Ind. 214",40,"Sb"
"Ind. 214",50,"Sb"
"Ind. 214",60,"R"
"Ind. 214",70,"R"
"Ind. 214",80,"R"
"Ind. 214",90,"R"
"Ind. 214",100,"R"
"Ind. 215",10,"Sb"
"Ind. 215",20,"Sb"
"Ind. 215",30,"Sb"
"Ind. 215",40,"Sb"
"Ind. 215",50,"Sb"
"Ind. 215",60,"Sb"
"Ind. 215",70,"Sb"
"Ind. 215",80,"Sb"
"Ind. 215",90,"Sb"
"Ind. 215",100,"Sb"
"Ind. 216",10,"Sb"
"Ind. 216",20,"Sb"
"Ind. 216",30,"Sb"
"Ind. 216",40,"Sb"
"Ind. 216",50,"Sb"
"Ind. 216",60,"Ib"
"Ind. 216",70,"Ib"
"Ind. 216",80,"Ib"
"Ind. 216",90,"R"
"Ind. 216",100,"R"
"Ind. 217",10,"Sb"
"Ind. 217",20,"Sb"
"Ind. 217",30,"Sb"
"Ind. 217",40,"Sb"
"Ind. 217",50,"Sb"
"Ind. 217",60,"Sb"
"Ind. 217",70,"Sb"
"Ind. 217",80,"Ib"
"Ind. 217",90,"R"
"Ind. 217",100,"R"
"Ind. 218",10,"Sb"
"Ind. 218",20,"Sb"
"Ind. 218",30,"Sb"
"Ind. 218",40,"Sb"
"Ind. 218",50,"Sb"
"Ind. 218",60,"Sb"
"Ind. 218",70,"Sb"
"Ind. 218",80,"Sb"
"Ind. 218",90,"Sb"
"Ind. 218",100,"Sb"
"Ind. 219",10,"Sb"
"Ind. 219",20,"Sb"
"Ind. 219",30,"Sb"
"Ind. 219",40,"Sb"
"Ind. 219",50,"Sb"
"Ind. 219",60,"Sb"
"Ind. 219",70,"Ib"
"Ind. 219",80,"Ib"
"Ind. 219",90,"Ib"
"Ind. 219",100,"R"
"Ind. 220",10,"Sb"
"Ind. 220",20,"Sb"
"Ind. 220",30,"Sb"
"Ind. 220",40,"Sb"
"Ind. 220",50,"Sb"
"Ind. 220",60,"Ib"
"Ind. 220",70,"R"
"Ind. 220",80,"R"
"Ind. 220",90,"R"
"Ind. 220",100,"R"
"Ind. 221",10,"Sb"
"Ind. 221",20,"Sb"
"Ind. 221",30,"Sb"
"Ind. 221",40,"Sb"
"Ind. 221",50,"Sb"
"Ind. 221",60,"Sb"
"Ind. 221",70,"Sb"
"Ind. 221",80,"Ib"
"Ind. 221",90,"R"
"Ind. 221",100,"R"
"Ind. 222",10,"Sb"
"Ind. 222",20,"Sb"
"Ind. 222",30,"Sb"
"Ind. 222",40,"Sb"
"Ind. 222",50,"Ib"
"Ind. 222",60,"Ib"
"Ind. 222",70,"R"
"Ind. 222",80,"R"
"Ind. 222",90,"R"
"Ind. 222",100,"R"
"Ind. 223",10,"Sb"
"Ind. 223",20,"Sb"
"Ind. 223",30,"Sb"
"Ind. 223",40,"Sb"
"Ind. 223",50,"Sb"
"Ind. 223",60,"Sb"
"Ind. 223",70,"Sb"
"Ind. 223",80,"Sb"
"Ind. 223",90,"Sb"
"Ind. 223",100,"Sb"
"Ind. 224",10,"Sb"
"Ind. 224",20,"Sb"
"Ind. 224",30,"Sb"
"Ind. 224",40,"Sb"
"Ind. 224",50,"Sb"
"Ind. 224",60,"Ib"
"Ind. 224",70,"Ib"
"Ind. 224",80,"Ib"
"Ind. 224",90,"Ib"
"Ind. 224",100,"Ib"
"Ind. 225",10,"Sb"
"Ind. 225",20,"Sb"
"Ind. 225",30,"Sb"
"Ind. 225",40,"Sb"
"Ind. 225",50,"Sb"
"Ind. 225",60,"Sb"
"Ind. 225",70,"Sb"
"Ind. 225",80,"Sb"
"Ind. 225",90,"Ib"
"Ind. 225",100,"Ib"
"Ind. 226",10,"Sb"
"Ind. 226",20,"Sb"
"Ind. 226",30,"Sb"
"Ind. 226",40,"Sb"
"Ind. 226",50,"Sb"
"Ind. 226",60,"Sb"
"Ind. 226",70,"Sb"
"Ind. 226",80,"Sb"
"Ind. 226",90,"Ib"
"Ind. 226",100,"Ib"
"Ind. 227",10,"Sb"
"Ind. 227",20,"Sb"
"Ind. 227",30,"Sb"
"Ind. 227",40,"Sb"
"Ind. 227",50,"Sb"
"Ind. 227",60,"R"
"Ind. 227",70,"R"
"Ind. 227",80,"R"
"Ind. 227",90,"R"
"Ind. 227",100,"R"
"Ind. 228",10,"Sb"
"Ind. 228",20,"Sb"
"Ind. 228",30,"Sb"
"Ind. 228",40,"Sb"
"Ind. 228",50,"Sb"
"Ind. 228",60,"Sb"
"Ind. 228",70,"Sb"
"Ind. 228",80,"Sb"
"Ind. 228",90,"Sb"
"Ind. 228",100,"Sb"
"Ind. 229",10,"Sb"
"Ind. 229",20,"Sb"
"Ind. 229",30,"Sb"
"Ind. 229",40,"Sb"
"Ind. 229",50,"Sb"
"Ind. 229",60,"Sb"
"Ind. 229",70,"Sb"
"Ind. 229",80,"Sb"
"Ind. 229",90,"Sb"
"Ind. 229",100,"Sb"
"Ind. 230",10,"Sb"
"Ind. 230",20,"Sb"
"Ind. 230",30,"Sb"
"Ind. 230",40,"Sb"
"Ind. 230",50,"Ib"
"Ind. 230",60,"Ib"
"Ind. 230",70,"Ib"
"Ind. 230",80,"Ib"
"Ind. 230",90,"Ib"
"Ind. 230",100,"Ib"
"Ind. 231",10,"Sb"
"Ind. 231",20,"Sb"
"Ind. 231",30,"Sb"
"Ind. 231",40,"Sb"
"Ind. 231",50,"Sb"
"Ind. 231",60,"Sb"
"Ind. 231",70,"Sb"
"Ind. 231",80,"R"
"Ind. 231",90,"R"
"Ind. 231",100,"R"
"Ind. 232",10,"Sb"
"Ind. 232",20,"Sb"
"Ind. 232",30,"Sb"
"Ind. 232",40,"Sb"
"Ind. 232",50,"Sb"
"Ind. 232",60,"R"
"Ind. 232",70,"R"
"Ind. 232",80,"R"
"Ind. 232",90,"R"
"Ind. 232",100,"R"
"Ind. 233",10,"Sb"
"Ind. 233",20,"Sb"
"Ind. 233",30,"Sb"
"Ind. 233",40,"Sb"
"Ind. 233",50,"Sb"
"Ind. 233",60,"Sb"
"Ind. 233",70,"Sb"
"Ind. 233",80,"Sb"
"Ind. 233",90,"Sb"
"Ind. 233",100,"Sb"
"Ind. 234",10,"Sb"
"Ind. 234",20,"Sb"
"Ind. 234",30,"Sb"
"Ind. 234",40,"Sb"
"Ind. 234",50,"R"
"Ind. 234",60,"R"
"Ind. 234",70,"R"
"Ind. 234",80,"R"
"Ind. 234",90,"R"
"Ind. 234",100,"R"
"Ind. 235",10,"Sb"
"Ind. 235",20,"Sb"
"Ind. 235",30,"Sb"
"Ind. 235",40,"Sb"
"Ind. 235",50,"Sb"
"Ind. 235",60,"Sb"
"Ind. 235",70,"Sb"
"Ind. 235",80,"Sb"
"Ind. 235",90,"Sb"
"Ind. 235",100,"Sb"
"Ind. 236",10,"Sb"
"Ind. 236",20,"Sb"
"Ind. 236",30,"Sb"
"Ind. 236",40,"Sb"
"Ind. 236",50,"Sb"
"Ind. 236",60,"Sb"
"Ind. 236",70,"Ib"
"Ind. 236",80,"Ib"
"Ind. 236",90,"R"
"Ind. 236",100,"R"
"Ind. 237",10,"Sb"
"Ind. 237",20,"Sb"
"Ind. 237",30,"Sb"
"Ind. 237",40,"Sb"
"Ind. 237",50,"Sb"
"Ind. 237",60,"Sb"
"Ind. 237",70,"Sb"
"Ind. 237",80,"Sb"
"Ind. 237",90,"Sb"
"Ind. 237",100,"Sb"
"Ind. 238",10,"Sb"
"Ind. 238",20,"Sb"
"Ind. 238",30,"Sb"
"Ind. 238",40,"Sb"
"Ind. 238",50,"Sb"
"Ind. 238",60,"Sb"
"Ind. 238",70,"Sb"
"Ind. 238",80,"Sb"
"Ind. 238",90,"Sb"
"Ind. 238",100,"R"
"Ind. 239",10,"Sb"
"Ind. 239",20,"Sb"
"Ind. 239",30,"Sb"
"Ind. 239",40,"Sb"
"Ind. 239",50,"Sb"
"Ind. 239",60,"Sb"
"Ind. 239",70,"Sb"
"Ind. 239",80,"Ib"
"Ind. 239",90,"Ib"
"Ind. 239",100,"Ib"
"Ind. 240",10,"Sb"
"Ind. 240",20,"Sb"
"Ind. 240",30,"Sb"
"Ind. 240",40,"Sb"
"Ind. 240",50,"Sb"
"Ind. 240",60,"Sb"
"Ind. 240",70,"Sb"
"Ind. 240",80,"Sb"
"Ind. 240",90,"Sb"
"Ind. 240",100,"Sb"
"Ind. 241",10,"Sb"
"Ind. 241",20,"Sb"
"Ind. 241",30,"Sb"
"Ind. 241",40,"Sb"
"Ind. 241",50,"Sb"
"Ind. 241",60,"Sb"
"Ind. 241",70,"Sb"
"Ind. 241",80,"Sb"
"Ind. 241",90,"Sb"
"Ind. 241",100,"Sb"
"Ind. 242",10,"Sb"
"Ind. 242",20,"Sb"
"Ind. 242",30,"Sb"
"Ind. 242",40,"Ib"
"Ind. 242",50,"Ib"
"Ind. 242",60,"R"
"Ind. 242",70,"R"
"Ind. 242",80,"R"
"Ind. 242",90,"R"
"Ind. 242",100,"R"
"Ind. 243",10,"Sb"
"Ind. 243",20,"Sb"
"Ind. 243",30,"Sb"
"Ind. 243",40,"Ib"
"Ind. 243",50,"Ib"
"Ind. 243",60,"Ib"
"Ind. 243",70,"Ib"
"Ind. 243",80,"Ib"
"Ind. 243",90,"Ib"
"Ind. 243",100,"R"
"Ind. 244",10,"Sb"
"Ind. 244",20,"Sb"
"Ind. 244",30,"Sb"
"Ind. 244",40,"Sb"
"Ind. 244",50,"Sb"
"Ind. 244",60,"Sb"
"Ind. 244",70,"Sb"
"Ind. 244",80,"Sb"
"Ind. 244",90,"Ib"
"Ind. 244",100,"Ib"
"Ind. 245",10,"Sb"
"Ind. 245",20,"Sb"
"Ind. 245",30,"Sb"
"Ind. 245",40,"Sb"
"Ind. 245",50,"Sb"
"Ind. 245",60,"Sb"
"Ind. 245",70,"Ib"
"Ind. 245",80,"Ib"
"Ind. 245",90,"R"
"Ind. 245",100,"R"
"Ind. 246",10,"Sb"
"Ind. 246",20,"Sb"
"Ind. 246",30,"Sb"
"Ind. 246",40,"Sb"
"Ind. 246",50,"Sb"
"Ind. 246",60,"Ib"
"Ind. 246",70,"Ib"
"Ind. 246",80,"Ib"
"Ind. 246",90,"R"
"Ind. 246",100,"R"
"Ind. 247",10,"Sb"
"Ind. 247",20,"Sb"
"Ind. 247",30,"Sb"
"Ind. 247",40,"Sb"
"Ind. 247",50,"Sb"
"Ind. 247",60,"Sb"
"Ind. 247",70,"Sb"
"Ind. 247",80,"Sb"
"Ind. 247",90,"Ib"
"Ind. 247",100,"R"
"Ind. 248",10,"Sb"
"Ind. 248",20,"Sb"
"Ind. 248",30,"Sb"
"Ind. 248",40,"Sb"
"Ind. 248",50,"Sb"
"Ind. 248",60,"Sb"
"Ind. 248",70,"Sb"
"Ind. 248",80,"Sb"
"Ind. 248",90,"R"
"Ind. 248",100,"R"
"Ind. 249",10,"Sb"
"Ind. 249",20,"Sb"
"Ind. 249",30,"Sb"
"Ind. 249",40,"Sb"
"Ind. 249",50,"Sb"
"Ind. 249",60,"Ib"
"Ind. 249",70,"R"
"Ind. 249",80,"R"
"Ind. 249",90,"R"
"Ind. 249",100,"R"
"Ind. 250",10,"Sb"
"Ind. 250",20,"Sb"
"Ind. 250",30,"Sb"
"Ind. 250",40,"Sb"
"Ind. 250",50,"Sb"
"Ind. 250",60,"Sb"
"Ind. 250",70,"Sb"
"Ind. 250",80,"Ib"
"Ind. 250",90,"Ib"
"Ind. 250",100,"R"
"Ind. 251",10,"Sb"
"Ind. 251",20,"Sb"
"Ind. 251",30,"Sb"
"Ind. 251",40,"Sb"
"Ind. 251",50,"Ib"
"Ind. 251",60,"R"
"Ind. 251",70,"R"
"Ind. 251",80,"R"
"Ind. 251",90,"R"
"Ind. 251",100,"R"
"Ind. 252",10,"Sb"
"Ind. 252",20,"Sb"
"Ind. 252",30,"Sb"
"Ind. 252",40,"Sb"
"Ind. 252",50,"Sb"
"Ind. 252",60,"Sb"
"Ind. 252",70,"Sb"
"Ind. 252",80,"Sb"
"Ind. 252",90,"Sb"
"Ind. 252",100,"Sb"
"Ind. 253",10,"Sb"
"Ind. 253",20,"Sb"
"Ind. 253",30,"Sb"
"Ind. 253",40,"Sb"
"Ind. 253",50,"Sb"
"Ind. 253",60,"Sb"
"Ind. 253",70,"Sb"
"Ind. 253",80,"Ib"
"Ind. 253",90,"Ib"
"Ind. 253",100,"R"
"Ind. 254",10,"Sb"
"Ind. 254",20,"Sb"
"Ind. 254",30,"Sb"
"Ind. 254",40,"Sb"
"Ind. 254",50,"Sb"
"Ind. 254",60,"Sb"
"Ind. 254",70,"Ib"
"Ind. 254",80,"Ib"
"Ind. 254",90,"R"
"Ind. 254",100,"R"
"Ind. 255",10,"Sb"
"Ind. 255",20,"Sb"
"Ind. 255",30,"Sb"
"Ind. 255",40,"Sb"
"Ind. 255",50,"Sb"
"Ind. 255",60,"Sb"
"Ind. 255",70,"Sb"
"Ind. 255",80,"Sb"
"Ind. 255",90,"Sb"
"Ind. 255",100,"Sb"
"Ind. 256",10,"Sb"
"Ind. 256",20,"Sb"
"Ind. 256",30,"Sb"
"Ind. 256",40,"Sb"
"Ind. 256",50,"Sb"
"Ind. 256",60,"Sb"
"Ind. 256",70,"Sb"
"Ind. 256",80,"Sb"
"Ind. 256",90,"Sb"
"Ind. 256",100,"Sb"
"Ind. 257",10,"Sb"
"Ind. 257",20,"Sb"
"Ind. 257",30,"Sb"
"Ind. 257",40,"Sb"
"Ind. 257",50,"Sb"
"Ind. 257",60,"Sb"
"Ind. 257",70,"Sb"
"Ind. 257",80,"R"
"Ind. 257",90,"R"
"Ind. 257",100,"R"
"Ind. 258",10,"Sb"
"Ind. 258",20,"Sb"
"Ind. 258",30,"Sb"
"Ind. 258",40,"Sb"
"Ind. 258",50,"Sb"
"Ind. 258",60,"Sb"
"Ind. 258",70,"Sb"
"Ind. 258",80,"Sb"
"Ind. 258",90,"Sb"
"Ind. 258",100,"Sb"
"Ind. 259",10,"Sb"
"Ind. 259",20,"Sb"
"Ind. 259",30,"R"
"Ind. 259",40,"R"
"Ind. 259",50,"R"
"Ind. 259",60,"R"
"Ind. 259",70,"R"
"Ind. 259",80,"R"
"Ind. 259",90,"R"
"Ind. 259",100,"R"
"Ind. 260",10,"Sb"
"Ind. 260",20,"Sb"
"Ind. 260",30,"Sb"
"Ind. 260",40,"Sb"
"Ind. 260",50,"Sb"
"Ind. 260",60,"Sb"
"Ind. 260",70,"Sb"
"Ind. 260",80,"Sb"
"Ind. 260",90,"Ib"
"Ind. 260",100,"R"
"Ind. 261",10,"Sb"
"Ind. 261",20,"Sb"
"Ind. 261",30,"Sb"
"Ind. 261",40,"Sb"
"Ind. 261",50,"Sb"
"Ind. 261",60,"Sb"
"Ind. 261",70,"Sb"
"Ind. 261",80,"Sb"
"Ind. 261",90,"Sb"
"Ind. 261",100,"Sb"
"Ind. 262",10,"Sb"
"Ind. 262",20,"Sb"
"Ind. 262",30,"Sb"
"Ind. 262",40,"Sb"
"Ind. 262",50,"Sb"
"Ind. 262",60,"Ib"
"Ind. 262",70,"Ib"
"Ind. 262",80,"R"
"Ind. 262",90,"R"
"Ind. 262",100,"R"
"Ind. 263",10,"Sb"
"Ind. 263",20,"Sb"
"Ind. 263",30,"Sb"
"Ind. 263",40,"Sb"
"Ind. 263",50,"Ib"
"Ind. 263",60,"Ib"
"Ind. 263",70,"Ib"
"Ind. 263",80,"Ib"
"Ind. 263",90,"R"
"Ind. 263",100,"R"
"Ind. 264",10,"Sb"
"Ind. 264",20,"Sb"
"Ind. 264",30,"Sb"
"Ind. 264",40,"Sb"
"Ind. 264",50,"Ib"
"Ind. 264",60,"Ib"
"Ind. 264",70,"Ib"
"Ind. 264",80,"R"
"Ind. 264",90,"R"
"Ind. 264",100,"R"
"Ind. 265",10,"Sb"
"Ind. 265",20,"Sb"
"Ind. 265",30,"Sb"
"Ind. 265",40,"Sb"
"Ind. 265",50,"Sb"
"Ind. 265",60,"R"
"Ind. 265",70,"R"
"Ind. 265",80,"R"
"Ind. 265",90,"R"
"Ind. 265",100,"R"
"Ind. 266",10,"Sb"
"Ind. 266",20,"Sb"
"Ind. 266",30,"Sb"
"Ind. 266",40,"Sb"
"Ind. 266",50,"Sb"
"Ind. 266",60,"Sb"
"Ind. 266",70,"Sb"
"Ind. 266",80,"Sb"
"Ind. 266",90,"Sb"
"Ind. 266",100,"Ib"
"Ind. 267",10,"Sb"
"Ind. 267",20,"Sb"
"Ind. 267",30,"Sb"
"Ind. 267",40,"Sb"
"Ind. 267",50,"Sb"
"Ind. 267",60,"Sb"
"Ind. 267",70,"Sb"
"Ind. 267",80,"Sb"
"Ind. 267",90,"Sb"
"Ind. 267",100,"Sb"
"Ind. 268",10,"Sb"
"Ind. 268",20,"Sb"
"Ind. 268",30,"Sb"
"Ind. 268",40,"Sb"
"Ind. 268",50,"Sb"
"Ind. 268",60,"Ib"
"Ind. 268",70,"R"
"Ind. 268",80,"R"
"Ind. 268",90,"R"
"Ind. 268",100,"R"
"Ind. 269",10,"Sb"
"Ind. 269",20,"Sb"
"Ind. 269",30,"Sb"
"Ind. 269",40,"Sb"
"Ind. 269",50,"Sb"
"Ind. 269",60,"Sb"
"Ind. 269",70,"Sb"
"Ind. 269",80,"Ib"
"Ind. 269",90,"R"
"Ind. 269",100,"R"
"Ind. 270",10,"Sb"
"Ind. 270",20,"Sb"
"Ind. 270",30,"Sb"
